Time_Seconds,FullBody:Hip_X,FullBody:Hip_Y,FullBody:Hip_Z,FullBody:Ab_X,FullBody:Ab_Y,FullBody:Ab_Z,FullBody:Chest_X,FullBody:Chest_Y,FullBody:Chest_Z,FullBody:Neck_X,FullBody:Neck_Y,FullBody:Neck_Z,FullBody:Head_X,FullBody:Head_Y,FullBody:Head_Z,FullBody:LShoulder_X,FullBody:LShoulder_Y,FullBody:LShoulder_Z,FullBody:LUArm_X,FullBody:LUArm_Y,FullBody:LUArm_Z,FullBody:LFArm_X,FullBody:LFArm_Y,FullBody:LFArm_Z,FullBody:LHand_X,FullBody:LHand_Y,FullBody:LHand_Z,FullBody:RShoulder_X,FullBody:RShoulder_Y,FullBody:RShoulder_Z,FullBody:RUArm_X,FullBody:RUArm_Y,FullBody:RUArm_Z,FullBody:RFArm_X,FullBody:RFArm_Y,FullBody:RFArm_Z,FullBody:RHand_X,FullBody:RHand_Y,FullBody:RHand_Z,FullBody:LThigh_X,FullBody:LThigh_Y,FullBody:LThigh_Z,FullBody:LShin_X,FullBody:LShin_Y,FullBody:LShin_Z,FullBody:LFoot_X,FullBody:LFoot_Y,FullBody:LFoot_Z,FullBody:RThigh_X,FullBody:RThigh_Y,FullBody:RThigh_Z,FullBody:RShin_X,FullBody:RShin_Y,FullBody:RShin_Z,FullBody:RFoot_X,FullBody:RFoot_Y,FullBody:RFoot_Z
0.333333,0,0,0,0.000392,0.078345,0.000591,0.002346,0.274668,0.012813,0.004559,0.493787,0.032476,-0.015092,0.64516,0.022123,0.041562,0.424602,0.032097,0.14771,0.424706,0.042401,0.414655,0.370912,-0.005458,0.620379,0.342052,-0.126562,-0.034054,0.425518,0.030398,-0.140646,0.427203,0.033389,-0.402216,0.382285,-0.044118,-0.606523,0.368547,-0.170179,0.0946,-0.000447,-0.003466,0.161762,-0.465128,0.078244,0.207471,-0.786807,0.194104,-0.094599,0.000446,0.003465,-0.171331,-0.468542,0.039215,-0.227866,-0.781743,0.172253
0.35,0,0,0,0.000378,0.079113,0.001021,0.002323,0.276212,0.013169,0.004235,0.494283,0.033496,-0.014964,0.644737,0.023298,0.04134,0.426132,0.032959,0.147504,0.426797,0.043077,0.415821,0.380466,-0.00491,0.623361,0.359875,-0.124594,-0.034277,0.426951,0.031285,-0.140859,0.429169,0.034263,-0.403824,0.391595,-0.042424,-0.607032,0.387102,-0.170906,0.094603,-0.000408,-0.003377,0.161697,-0.464996,0.078917,0.207373,-0.786779,0.1945,-0.094603,0.000409,0.003377,-0.171338,-0.468527,0.039798,-0.22795,-0.781775,0.17269
0.366666,0,0,0,0.000438,0.079887,0.001371,0.002546,0.277767,0.013528,0.004567,0.494834,0.034552,-0.014612,0.644352,0.024311,0.041637,0.427589,0.033903,0.147799,0.428921,0.043981,0.41712,0.389032,-0.004169,0.625649,0.375674,-0.123157,-0.033977,0.428463,0.032144,-0.140552,0.43132,0.034847,-0.404189,0.400405,-0.042502,-0.60706,0.403773,-0.171548,0.094609,-0.000463,-0.003211,0.161762,-0.464952,0.079594,0.207429,-0.786825,0.194929,-0.094608,0.000463,0.003212,-0.171204,-0.468442,0.040332,-0.227907,-0.781758,0.173025
0.383333,0,0,0,0.000481,0.080623,0.001708,0.002603,0.279259,0.013663,0.004622,0.495321,0.035267,-0.014478,0.643898,0.024953,0.041688,0.429009,0.03457,0.147842,0.431009,0.044618,0.418031,0.397618,-0.003618,0.627368,0.391478,-0.121779,-0.033923,0.429905,0.03268,-0.140483,0.433481,0.035055,-0.404751,0.409632,-0.042647,-0.607465,0.421092,-0.171477,0.094616,-0.000501,-0.002975,0.161844,-0.464918,0.080171,0.207471,-0.786905,0.195203,-0.094616,0.000501,0.002975,-0.171055,-0.468375,0.040773,-0.227901,-0.781778,0.1732
0.4,0,0,0,0.000503,0.081327,0.002024,0.00262,0.280691,0.013701,0.004593,0.495806,0.035694,-0.014381,0.643487,0.025269,0.041668,0.430394,0.035008,0.147813,0.433021,0.045013,0.418686,0.405768,-0.003241,0.628539,0.406477,-0.120639,-0.033939,0.431294,0.032985,-0.140482,0.435544,0.035014,-0.405095,0.417817,-0.043148,-0.607018,0.436329,-0.172398,0.094625,-0.000518,-0.002682,0.161818,-0.46494,0.080467,0.207304,-0.787082,0.195119,-0.094624,0.000518,0.002681,-0.171013,-0.46833,0.040913,-0.228096,-0.781792,0.1731
0.416666,0,0,0,0.000499,0.081958,0.002316,0.002486,0.281983,0.013637,0.004296,0.496214,0.035914,-0.014443,0.643064,0.025391,0.041415,0.43167,0.035273,0.147543,0.434902,0.045277,0.418956,0.413158,-0.002742,0.629123,0.419943,-0.119382,-0.034189,0.432534,0.03311,-0.140712,0.43741,0.034737,-0.405678,0.425976,-0.043403,-0.607575,0.451218,-0.171549,0.094631,-0.000507,-0.002436,0.161823,-0.464938,0.080658,0.207202,-0.787219,0.194963,-0.094631,0.000507,0.002437,-0.170954,-0.468328,0.040961,-0.228234,-0.781831,0.172965
0.433333,0,0,0,0.000467,0.082621,0.002668,0.002325,0.283329,0.013843,0.004002,0.496639,0.036459,-0.014533,0.642621,0.025802,0.04116,0.432992,0.035817,0.147277,0.436784,0.045736,0.419071,0.420466,-0.002283,0.629372,0.433239,-0.11818,-0.034442,0.433823,0.033585,-0.140939,0.439333,0.034917,-0.406054,0.433763,-0.043356,-0.607217,0.465833,-0.171132,0.094635,-0.00046,-0.0023,0.161737,-0.464899,0.080826,0.20701,-0.787306,0.194815,-0.094635,0.000461,0.002299,-0.170984,-0.468352,0.041046,-0.228416,-0.781898,0.172882
0.45,0,0,0,0.000465,0.083267,0.003052,0.002237,0.284641,0.014157,0.00378,0.497008,0.037081,-0.014547,0.642096,0.026235,0.040976,0.43428,0.036456,0.14707,0.438687,0.04637,0.41914,0.427402,-0.00153,0.629331,0.445836,-0.11686,-0.034624,0.435079,0.034144,-0.141092,0.441171,0.035196,-0.406249,0.440911,-0.043132,-0.606635,0.479092,-0.170446,0.094636,-0.000445,-0.002257,0.161658,-0.464881,0.08095,0.206885,-0.787408,0.19462,-0.094636,0.000446,0.002256,-0.171008,-0.468352,0.041136,-0.228522,-0.781976,0.172748
0.466666,0,0,0,0.000447,0.083749,0.003372,0.002034,0.28563,0.014267,0.003313,0.497255,0.037274,-0.014829,0.641629,0.026355,0.04058,0.435292,0.036744,0.146643,0.440252,0.046715,0.418931,0.433456,-0.000794,0.628939,0.456931,-0.115541,-0.035018,0.436014,0.034304,-0.141457,0.442635,0.034922,-0.40646,0.44677,-0.04382,-0.605597,0.489403,-0.171681,0.094636,-0.000414,-0.002255,0.161521,-0.464861,0.081003,0.206686,-0.787512,0.194343,-0.094636,0.000414,0.002255,-0.171087,-0.468368,0.041175,-0.228672,-0.782076,0.172556
0.483333,0,0,0,0.000454,0.084322,0.003687,0.002002,0.286795,0.014516,0.003224,0.497627,0.037896,-0.014737,0.64125,0.026673,0.040506,0.436415,0.037345,0.146549,0.441802,0.04732,0.41895,0.439336,4.00E-05,0.628586,0.468115,-0.11418,-0.03509,0.43713,0.034846,-0.141491,0.444346,0.035261,-0.406423,0.453209,-0.04333,-0.604443,0.501669,-0.170849,0.094634,-0.000407,-0.002343,0.161485,-0.464833,0.081058,0.206703,-0.787568,0.19414,-0.094634,0.000407,0.002343,-0.171059,-0.468382,0.041231,-0.228563,-0.782162,0.172477
