Time_Seconds,FullBody:Hip_X,FullBody:Hip_Y,FullBody:Hip_Z,FullBody:Ab_X,FullBody:Ab_Y,FullBody:Ab_Z,FullBody:Chest_X,FullBody:Chest_Y,FullBody:Chest_Z,FullBody:Neck_X,FullBody:Neck_Y,FullBody:Neck_Z,FullBody:Head_X,FullBody:Head_Y,FullBody:Head_Z,FullBody:LShoulder_X,FullBody:LShoulder_Y,FullBody:LShoulder_Z,FullBody:LUArm_X,FullBody:LUArm_Y,FullBody:LUArm_Z,FullBody:LFArm_X,FullBody:LFArm_Y,FullBody:LFArm_Z,FullBody:LHand_X,FullBody:LHand_Y,FullBody:LHand_Z,FullBody:RShoulder_X,FullBody:RShoulder_Y,FullBody:RShoulder_Z,FullBody:RUArm_X,FullBody:RUArm_Y,FullBody:RUArm_Z,FullBody:RFArm_X,FullBody:RFArm_Y,FullBody:RFArm_Z,FullBody:RHand_X,FullBody:RHand_Y,FullBody:RHand_Z,FullBody:LThigh_X,FullBody:LThigh_Y,FullBody:LThigh_Z,FullBody:LShin_X,FullBody:LShin_Y,FullBody:LShin_Z,FullBody:LFoot_X,FullBody:LFoot_Y,FullBody:LFoot_Z,FullBody:RThigh_X,FullBody:RThigh_Y,FullBody:RThigh_Z,FullBody:RShin_X,FullBody:RShin_Y,FullBody:RShin_Z,FullBody:RFoot_X,FullBody:RFoot_Y,FullBody:RFoot_Z
20.166666,0,0,0,-0.00088,0.079362,-0.004406,-0.001699,0.2767,0.009841,0.000673,0.493842,0.0043,-0.018648,0.641114,-0.018212,0.037822,0.427788,0.010513,0.142143,0.407782,0.020026,0.220364,0.144637,0.052885,0.204469,-0.073115,-0.047876,-0.03781,0.428634,0.011281,-0.143332,0.417824,0.022315,-0.229211,0.15732,0.057053,-0.241252,-0.065013,-0.033745,0.094578,0.00083,-0.003958,0.137538,-0.467592,0.072537,0.159987,-0.785166,0.205324,-0.094577,-0.00083,0.003957,-0.160075,-0.471926,0.033862,-0.201228,-0.791899,0.155981
20.183333,0,0,0,-0.000868,0.079321,-0.004372,-0.001668,0.276607,0.009996,0.000846,0.493833,0.004554,-0.01834,0.641231,-0.017797,0.037947,0.42767,0.010773,0.142271,0.407647,0.020213,0.22117,0.144606,0.052281,0.204796,-0.072968,-0.048788,-0.037685,0.428563,0.011471,-0.143252,0.41792,0.022236,-0.229872,0.157611,0.056586,-0.241731,-0.064665,-0.034377,0.094579,0.000818,-0.003926,0.137522,-0.467587,0.072681,0.159946,-0.785159,0.205478,-0.094579,-0.000819,0.003925,-0.160127,-0.471902,0.033941,-0.201403,-0.791813,0.15618
20.2,0,0,0,-0.000868,0.07927,-0.004339,-0.001654,0.276493,0.010161,0.000973,0.493771,0.004835,-0.01805,0.641285,-0.017232,0.038035,0.427536,0.011047,0.142365,0.407507,0.020417,0.221915,0.144562,0.051657,0.205106,-0.072837,-0.049717,-0.037597,0.428466,0.01169,-0.143195,0.417925,0.022245,-0.230507,0.157773,0.056035,-0.242117,-0.064358,-0.035312,0.09458,0.000822,-0.003908,0.137545,-0.46758,0.072706,0.159972,-0.785136,0.20554,-0.094579,-0.000821,0.003908,-0.160159,-0.471899,0.033935,-0.201501,-0.791745,0.156324
20.216666,0,0,0,-0.000875,0.079232,-0.004307,-0.001658,0.276407,0.010311,0.001076,0.493735,0.005112,-0.017761,0.641344,-0.016803,0.038104,0.427429,0.0113,0.142435,0.407393,0.020637,0.222445,0.144495,0.051087,0.20537,-0.072715,-0.050645,-0.037528,0.428396,0.011915,-0.143146,0.417941,0.022362,-0.230983,0.157871,0.055412,-0.242296,-0.064046,-0.036491,0.09458,0.000832,-0.003899,0.137601,-0.467572,0.072669,0.16005,-0.785097,0.205574,-0.09458,-0.000833,0.003898,-0.160182,-0.471907,0.033927,-0.201565,-0.791696,0.15645
20.233333,0,0,0,-0.000881,0.07919,-0.004261,-0.001656,0.27631,0.010504,0.001184,0.493682,0.005539,-0.017502,0.641389,-0.016122,0.038177,0.427313,0.011678,0.142501,0.407239,0.021012,0.222768,0.144315,0.050542,0.20556,-0.072637,-0.05172,-0.037455,0.428314,0.012253,-0.14309,0.417928,0.022593,-0.231292,0.157871,0.054754,-0.242367,-0.063767,-0.03785,0.09458,0.000843,-0.003897,0.137637,-0.467561,0.072651,0.160116,-0.785051,0.205634,-0.09458,-0.000843,0.003896,-0.160235,-0.471908,0.033961,-0.201673,-0.791653,0.156581
20.25,0,0,0,-0.000892,0.079157,-0.004195,-0.001678,0.276227,0.010747,0.001234,0.493646,0.006098,-0.017331,0.641448,-0.015292,0.038202,0.427215,0.012163,0.142513,0.407084,0.021516,0.222862,0.144087,0.050167,0.20572,-0.072589,-0.052687,-0.03743,0.428239,0.012695,-0.143077,0.417873,0.02293,-0.231409,0.157743,0.05414,-0.242213,-0.063542,-0.039335,0.094579,0.000859,-0.003896,0.137641,-0.467542,0.072671,0.160135,-0.784994,0.205742,-0.09458,-0.00086,0.003896,-0.160316,-0.471907,0.034045,-0.201828,-0.791609,0.156753
20.266666,0,0,0,-0.000895,0.079156,-0.004132,-0.001677,0.276209,0.010985,0.001351,0.493646,0.006665,-0.01712,0.641497,-0.014551,0.03828,0.427175,0.012651,0.14257,0.406953,0.022056,0.222823,0.143848,0.049962,0.205809,-0.072542,-0.053515,-0.037351,0.428238,0.013141,-0.14301,0.417919,0.023304,-0.231322,0.157686,0.053698,-0.241818,-0.063183,-0.040791,0.094579,0.000865,-0.003894,0.137644,-0.467524,0.072744,0.160158,-0.784946,0.205882,-0.09458,-0.000866,0.003895,-0.160382,-0.471897,0.034169,-0.201971,-0.791583,0.156892
20.283333,0,0,0,-0.00089,0.079147,-0.004065,-0.001671,0.27617,0.011268,0.001463,0.493639,0.007323,-0.016926,0.641563,-0.013645,0.038356,0.427114,0.013224,0.142618,0.40679,0.022702,0.222703,0.143552,0.049838,0.205839,-0.072516,-0.054332,-0.037275,0.428211,0.013659,-0.142949,0.417936,0.023716,-0.231116,0.157562,0.053313,-0.241136,-0.062898,-0.042177,0.094581,0.000865,-0.003883,0.137636,-0.467505,0.072877,0.160156,-0.784892,0.206099,-0.09458,-0.000865,0.003884,-0.160449,-0.471873,0.03435,-0.202119,-0.791533,0.157115
20.3,0,0,0,-0.000886,0.079139,-0.003997,-0.001664,0.276134,0.011553,0.001606,0.493647,0.007992,-0.016695,0.64167,-0.01264,0.038453,0.427049,0.013804,0.142685,0.406589,0.02333,0.222538,0.143203,0.049698,0.20578,-0.072606,-0.055027,-0.037177,0.428192,0.014184,-0.142867,0.417976,0.024134,-0.23075,0.157425,0.053,-0.240106,-0.062573,-0.043618,0.09458,0.000863,-0.003886,0.137621,-0.46748,0.073049,0.160148,-0.784837,0.206341,-0.09458,-0.000863,0.003886,-0.160517,-0.47185,0.034544,-0.202272,-0.791497,0.157312
20.316666,0,0,0,-0.000883,0.079116,-0.003927,-0.001638,0.276066,0.011841,0.001789,0.493607,0.0086,-0.016457,0.6417,-0.011761,0.038584,0.42695,0.014347,0.142782,0.406341,0.023917,0.222381,0.142805,0.049546,0.205638,-0.072805,-0.055589,-0.037046,0.428146,0.014663,-0.142753,0.417993,0.024487,-0.230389,0.157303,0.052851,-0.239,-0.062312,-0.044702,0.09458,0.000863,-0.003893,0.137607,-0.467449,0.073233,0.160149,-0.784776,0.206594,-0.09458,-0.000862,0.003892,-0.160568,-0.471832,0.0347,-0.202385,-0.791449,0.157527
20.333333,0,0,0,-0.000883,0.079093,-0.003849,-0.001619,0.275996,0.012165,0.001993,0.493591,0.009277,-0.0162,0.641779,-0.010818,0.038725,0.426841,0.014961,0.142882,0.406058,0.024606,0.222234,0.142373,0.049451,0.205489,-0.073061,-0.056044,-0.036904,0.4281,0.015189,-0.142631,0.418015,0.024869,-0.229904,0.157148,0.052726,-0.237445,-0.061929,-0.046115,0.09458,0.000866,-0.003887,0.137608,-0.467413,0.073438,0.160165,-0.784718,0.206851,-0.094581,-0.000866,0.003887,-0.160602,-0.471821,0.034854,-0.202469,-0.791397,0.15777
20.35,0,0,0,-0.000871,0.07909,-0.003773,-0.001566,0.275965,0.012502,0.002237,0.493598,0.009966,-0.015915,0.641865,-0.009853,0.038904,0.426771,0.015585,0.143023,0.405826,0.025289,0.222073,0.141974,0.049318,0.205327,-0.073316,-0.05647,-0.036724,0.428094,0.01573,-0.14247,0.418066,0.025258,-0.229308,0.157,0.052608,-0.235825,-0.061677,-0.047187,0.094581,0.000858,-0.003872,0.137608,-0.467394,0.073618,0.160163,-0.784669,0.2071,-0.09458,-0.000857,0.003873,-0.160612,-0.471801,0.034979,-0.202515,-0.791329,0.158007
20.366666,0,0,0,-0.000862,0.079098,-0.003713,-0.001527,0.275961,0.012786,0.002483,0.493632,0.010569,-0.015622,0.641972,-0.009036,0.039081,0.426725,0.016135,0.143158,0.405613,0.025929,0.221876,0.141598,0.049238,0.205176,-0.073566,-0.056813,-0.036546,0.428119,0.016192,-0.142315,0.418193,0.02558,-0.228685,0.156921,0.052434,-0.234158,-0.061381,-0.048241,0.094582,0.00085,-0.003847,0.137624,-0.467376,0.07379,0.160184,-0.784632,0.207319,-0.094581,-0.00085,0.003847,-0.160609,-0.471785,0.035103,-0.20254,-0.791272,0.158229
20.383333,0,0,0,-0.000856,0.079084,-0.003658,-0.001504,0.275912,0.013059,0.002708,0.493635,0.011161,-0.015313,0.642064,-0.008247,0.039237,0.426633,0.016673,0.143269,0.405348,0.026563,0.221579,0.141147,0.049141,0.204982,-0.073925,-0.057114,-0.036389,0.428096,0.016646,-0.142178,0.418277,0.025907,-0.228108,0.156815,0.052328,-0.232456,-0.061133,-0.049165,0.094583,0.000848,-0.003816,0.137635,-0.467359,0.073936,0.160183,-0.78459,0.207525,-0.094584,-0.000847,0.003815,-0.160599,-0.471775,0.035202,-0.202566,-0.79122,0.158423
20.4,0,0,0,-0.000849,0.079076,-0.003591,-0.001485,0.27587,0.013384,0.002897,0.493654,0.011868,-0.015025,0.642198,-0.007222,0.039367,0.426554,0.017308,0.14336,0.40511,0.027269,0.221221,0.140718,0.049148,0.204747,-0.074281,-0.057273,-0.036258,0.428075,0.017192,-0.142068,0.418331,0.026294,-0.227509,0.156659,0.052212,-0.230801,-0.061013,-0.049912,0.094584,0.000843,-0.003783,0.137644,-0.467342,0.074095,0.160183,-0.78454,0.207762,-0.094585,-0.000842,0.003784,-0.160605,-0.471759,0.035317,-0.202622,-0.791158,0.158643
