time_ms,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,left_hip_x,left_hip_y,left_hip_z,left_knee_x,left_knee_y,left_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,right_wrist_x,right_wrist_y,right_wrist_z,right_hip_x,right_hip_y,right_hip_z,right_knee_x,right_knee_y,right_knee_z,right_ankle_x,right_ankle_y,right_ankle_z
22.26666667,0.006352463,0.565651417,-0.446918845,0.186795488,0.448933691,-0.223783433,0.216459736,0.20847097,-0.198863402,0.19532679,-0.034509424,-0.298055857,0.117701702,0.000573926,0.002581799,0.122502208,-0.37726891,0.107234038,0.182465494,-0.640423298,0.360209078,-0.172878504,0.447748363,-0.247387066,-0.221246839,0.19240351,-0.19451496,-0.208856165,-0.051470242,-0.277963817,-0.118133768,0.000145127,-0.001548266,-0.129926965,-0.363461316,0.178146183,-0.146036863,-0.662229598,0.449296087
22.28333333,0.006343715,0.566438377,-0.445716321,0.186887309,0.449239194,-0.223519161,0.216589525,0.208950445,-0.19871375,0.195431307,-0.034069035,-0.297921002,0.11770051,0.000540916,0.002565048,0.122520305,-0.376984119,0.106935248,0.182667688,-0.640150428,0.359620482,-0.172639474,0.44863686,-0.246157646,-0.221140772,0.193401918,-0.19327414,-0.208860651,-0.050955873,-0.27725637,-0.118132517,0.000179296,-0.001530467,-0.129695579,-0.363442987,0.1787467,-0.144712642,-0.662219286,0.450905353
22.3,0.006649196,0.566472828,-0.445712417,0.186971053,0.449292123,-0.223479703,0.216639459,0.209108636,-0.198476911,0.195658028,-0.033787616,-0.297633678,0.117701203,0.000531102,0.00256147,0.122521557,-0.376977772,0.106877051,0.183439553,-0.640243351,0.358940303,-0.172489315,0.448752284,-0.246146396,-0.221119359,0.193448141,-0.193264857,-0.208837435,-0.050952598,-0.277243942,-0.118133292,0.000189502,-0.001527008,-0.129674301,-0.363429964,0.179001212,-0.144399166,-0.662225485,0.451227903
22.31666667,0.006735943,0.566561639,-0.445645601,0.187036201,0.449312419,-0.223406181,0.216633335,0.209152848,-0.198352545,0.195657656,-0.033689324,-0.297519624,0.117702626,0.000526885,0.002602801,0.12254332,-0.377003968,0.106888451,0.183543175,-0.640252531,0.358951092,-0.172405526,0.44872272,-0.246156976,-0.221087873,0.193331748,-0.193300605,-0.208797067,-0.051084656,-0.277226031,-0.118134752,0.000193853,-0.001568316,-0.129686683,-0.363402218,0.178784639,-0.144371092,-0.662179768,0.450850308
22.33333333,0.00670824,0.566547275,-0.445651829,0.187022969,0.449359745,-0.223089963,0.216490418,0.20931758,-0.197509483,0.195702821,-0.033516198,-0.29682228,0.117711358,0.000522955,0.002685343,0.122554518,-0.377097636,0.107929528,0.183758929,-0.64053303,0.358460575,-0.172408804,0.448763937,-0.246171728,-0.220909566,0.193337977,-0.193196684,-0.20866327,-0.051149197,-0.277012676,-0.11814402,0.000198335,-0.001648828,-0.129705474,-0.36348629,0.179090977,-0.144411683,-0.662589788,0.451024115
22.35,0.006711904,0.566621125,-0.445330828,0.187152818,0.449398786,-0.22305499,0.216970518,0.209361106,-0.197487056,0.196168348,-0.033466004,-0.296757251,0.117721535,0.000514404,0.00264054,0.122714348,-0.37707749,0.107922941,0.184295177,-0.640628219,0.357582092,-0.172354609,0.449435204,-0.245362386,-0.22084628,0.194099247,-0.191483811,-0.20853059,-0.050301619,-0.275910139,-0.118154369,0.000207694,-0.001603804,-0.129703149,-0.363513201,0.179070547,-0.144065186,-0.66277653,0.450102329
22.36666667,0.006777325,0.566996157,-0.44498685,0.187181741,0.449470937,-0.222844511,0.216977969,0.209402815,-0.197304383,0.196282074,-0.033381611,-0.296678871,0.117720962,0.000508806,0.002584403,0.122941904,-0.376805097,0.108813882,0.184822351,-0.640628874,0.357683033,-0.17233105,0.449776351,-0.24493672,-0.220801637,0.194565848,-0.190931424,-0.208472401,-0.049314361,-0.275619358,-0.118153781,0.00021373,-0.001548022,-0.12945646,-0.363497198,0.180124402,-0.144013748,-0.662934124,0.450481176
22.38333333,0.006783067,0.56713897,-0.444833905,0.187195867,0.449628532,-0.222800404,0.217024416,0.209478483,-0.197120249,0.196470901,-0.033340834,-0.296331644,0.117724217,0.000498602,0.002508247,0.123053782,-0.376796871,0.108622283,0.184951931,-0.641116619,0.355067998,-0.172311783,0.450300813,-0.244218141,-0.220631182,0.194842935,-0.188543528,-0.208469436,-0.048987962,-0.27301687,-0.11815694,0.00022471,-0.001472071,-0.129453942,-0.363508344,0.18018651,-0.143970311,-0.663237631,0.450227618
22.4,0.006757754,0.567266583,-0.444735855,0.187130257,0.449631184,-0.222770914,0.217020676,0.209522218,-0.19704257,0.196520075,-0.033329014,-0.296089292,0.117724597,0.000494404,0.002507194,0.122930966,-0.376756847,0.108846694,0.184762627,-0.641097248,0.355363816,-0.172312185,0.45034799,-0.244049951,-0.220621556,0.195057318,-0.188285723,-0.208663777,-0.048687566,-0.272726655,-0.118157052,0.000229187,-0.001470871,-0.129465386,-0.363491952,0.180193722,-0.144004539,-0.663288772,0.450131029
22.41666667,0.006660288,0.567294657,-0.444780409,0.187122434,0.449533731,-0.223031253,0.217018083,0.209431142,-0.197454035,0.196543545,-0.033340141,-0.296505302,0.117725179,0.000480879,0.002480243,0.122956984,-0.376755744,0.10879536,0.184773535,-0.641133547,0.355442494,-0.172305137,0.4503555,-0.244105339,-0.220627427,0.195063964,-0.188517541,-0.208625987,-0.048694681,-0.272954702,-0.118157506,0.000242876,-0.001444171,-0.12946564,-0.363502651,0.180158243,-0.143979102,-0.663326204,0.449944556
