Format Version,1.24,Take Name,All inn one,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,60.000000,Capture Start Time,2026-05-04 01.28.30.930 PM,Capture Start Frame,263761,Total Frames in Take,7927,Total Exported Frames,3964,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker
,Name,FullBody:Hip,FullBody:Hip,FullBody:Hip,FullBody:Hip,FullBody:Hip,FullBody:Hip,FullBody:Hip,FullBody:Ab,FullBody:Ab,FullBody:Ab,FullBody:Ab,FullBody:Ab,FullBody:Ab,FullBody:Ab,FullBody:Chest,FullBody:Chest,FullBody:Chest,FullBody:Chest,FullBody:Chest,FullBody:Chest,FullBody:Chest,FullBody:Neck,FullBody:Neck,FullBody:Neck,FullBody:Neck,FullBody:Neck,FullBody:Neck,FullBody:Neck,FullBody:Head,FullBody:Head,FullBody:Head,FullBody:Head,FullBody:Head,FullBody:Head,FullBody:Head,FullBody:LShoulder,FullBody:LShoulder,FullBody:LShoulder,FullBody:LShoulder,FullBody:LShoulder,FullBody:LShoulder,FullBody:LShoulder,FullBody:LUArm,FullBody:LUArm,FullBody:LUArm,FullBody:LUArm,FullBody:LUArm,FullBody:LUArm,FullBody:LUArm,FullBody:LFArm,FullBody:LFArm,FullBody:LFArm,FullBody:LFArm,FullBody:LFArm,FullBody:LFArm,FullBody:LFArm,FullBody:LHand,FullBody:LHand,FullBody:LHand,FullBody:LHand,FullBody:LHand,FullBody:LHand,FullBody:LHand,FullBody:LThumb1,FullBody:LThumb1,FullBody:LThumb1,FullBody:LThumb1,FullBody:LThumb1,FullBody:LThumb1,FullBody:LThumb1,FullBody:LThumb2,FullBody:LThumb2,FullBody:LThumb2,FullBody:LThumb2,FullBody:LThumb2,FullBody:LThumb2,FullBody:LThumb2,FullBody:LThumb3,FullBody:LThumb3,FullBody:LThumb3,FullBody:LThumb3,FullBody:LThumb3,FullBody:LThumb3,FullBody:LThumb3,FullBody:LIndex1,FullBody:LIndex1,FullBody:LIndex1,FullBody:LIndex1,FullBody:LIndex1,FullBody:LIndex1,FullBody:LIndex1,FullBody:LIndex2,FullBody:LIndex2,FullBody:LIndex2,FullBody:LIndex2,FullBody:LIndex2,FullBody:LIndex2,FullBody:LIndex2,FullBody:LIndex3,FullBody:LIndex3,FullBody:LIndex3,FullBody:LIndex3,FullBody:LIndex3,FullBody:LIndex3,FullBody:LIndex3,FullBody:LMiddle1,FullBody:LMiddle1,FullBody:LMiddle1,FullBody:LMiddle1,FullBody:LMiddle1,FullBody:LMiddle1,FullBody:LMiddle1,FullBody:LMiddle2,FullBody:LMiddle2,FullBody:LMiddle2,FullBody:LMiddle2,FullBody:LMiddle2,FullBody:LMiddle2,FullBody:LMiddle2,FullBody:LMiddle3,FullBody:LMiddle3,FullBody:LMiddle3,FullBody:LMiddle3,FullBody:LMiddle3,FullBody:LMiddle3,FullBody:LMiddle3,FullBody:LRing1,FullBody:LRing1,FullBody:LRing1,FullBody:LRing1,FullBody:LRing1,FullBody:LRing1,FullBody:LRing1,FullBody:LRing2,FullBody:LRing2,FullBody:LRing2,FullBody:LRing2,FullBody:LRing2,FullBody:LRing2,FullBody:LRing2,FullBody:LRing3,FullBody:LRing3,FullBody:LRing3,FullBody:LRing3,FullBody:LRing3,FullBody:LRing3,FullBody:LRing3,FullBody:LPinky1,FullBody:LPinky1,FullBody:LPinky1,FullBody:LPinky1,FullBody:LPinky1,FullBody:LPinky1,FullBody:LPinky1,FullBody:LPinky2,FullBody:LPinky2,FullBody:LPinky2,FullBody:LPinky2,FullBody:LPinky2,FullBody:LPinky2,FullBody:LPinky2,FullBody:LPinky3,FullBody:LPinky3,FullBody:LPinky3,FullBody:LPinky3,FullBody:LPinky3,FullBody:LPinky3,FullBody:LPinky3,FullBody:RShoulder,FullBody:RShoulder,FullBody:RShoulder,FullBody:RShoulder,FullBody:RShoulder,FullBody:RShoulder,FullBody:RShoulder,FullBody:RUArm,FullBody:RUArm,FullBody:RUArm,FullBody:RUArm,FullBody:RUArm,FullBody:RUArm,FullBody:RUArm,FullBody:RFArm,FullBody:RFArm,FullBody:RFArm,FullBody:RFArm,FullBody:RFArm,FullBody:RFArm,FullBody:RFArm,FullBody:RHand,FullBody:RHand,FullBody:RHand,FullBody:RHand,FullBody:RHand,FullBody:RHand,FullBody:RHand,FullBody:RThumb1,FullBody:RThumb1,FullBody:RThumb1,FullBody:RThumb1,FullBody:RThumb1,FullBody:RThumb1,FullBody:RThumb1,FullBody:RThumb2,FullBody:RThumb2,FullBody:RThumb2,FullBody:RThumb2,FullBody:RThumb2,FullBody:RThumb2,FullBody:RThumb2,FullBody:RThumb3,FullBody:RThumb3,FullBody:RThumb3,FullBody:RThumb3,FullBody:RThumb3,FullBody:RThumb3,FullBody:RThumb3,FullBody:RIndex1,FullBody:RIndex1,FullBody:RIndex1,FullBody:RIndex1,FullBody:RIndex1,FullBody:RIndex1,FullBody:RIndex1,FullBody:RIndex2,FullBody:RIndex2,FullBody:RIndex2,FullBody:RIndex2,FullBody:RIndex2,FullBody:RIndex2,FullBody:RIndex2,FullBody:RIndex3,FullBody:RIndex3,FullBody:RIndex3,FullBody:RIndex3,FullBody:RIndex3,FullBody:RIndex3,FullBody:RIndex3,FullBody:RMiddle1,FullBody:RMiddle1,FullBody:RMiddle1,FullBody:RMiddle1,FullBody:RMiddle1,FullBody:RMiddle1,FullBody:RMiddle1,FullBody:RMiddle2,FullBody:RMiddle2,FullBody:RMiddle2,FullBody:RMiddle2,FullBody:RMiddle2,FullBody:RMiddle2,FullBody:RMiddle2,FullBody:RMiddle3,FullBody:RMiddle3,FullBody:RMiddle3,FullBody:RMiddle3,FullBody:RMiddle3,FullBody:RMiddle3,FullBody:RMiddle3,FullBody:RRing1,FullBody:RRing1,FullBody:RRing1,FullBody:RRing1,FullBody:RRing1,FullBody:RRing1,FullBody:RRing1,FullBody:RRing2,FullBody:RRing2,FullBody:RRing2,FullBody:RRing2,FullBody:RRing2,FullBody:RRing2,FullBody:RRing2,FullBody:RRing3,FullBody:RRing3,FullBody:RRing3,FullBody:RRing3,FullBody:RRing3,FullBody:RRing3,FullBody:RRing3,FullBody:RPinky1,FullBody:RPinky1,FullBody:RPinky1,FullBody:RPinky1,FullBody:RPinky1,FullBody:RPinky1,FullBody:RPinky1,FullBody:RPinky2,FullBody:RPinky2,FullBody:RPinky2,FullBody:RPinky2,FullBody:RPinky2,FullBody:RPinky2,FullBody:RPinky2,FullBody:RPinky3,FullBody:RPinky3,FullBody:RPinky3,FullBody:RPinky3,FullBody:RPinky3,FullBody:RPinky3,FullBody:RPinky3,FullBody:LThigh,FullBody:LThigh,FullBody:LThigh,FullBody:LThigh,FullBody:LThigh,FullBody:LThigh,FullBody:LThigh,FullBody:LShin,FullBody:LShin,FullBody:LShin,FullBody:LShin,FullBody:LShin,FullBody:LShin,FullBody:LShin,FullBody:LFoot,FullBody:LFoot,FullBody:LFoot,FullBody:LFoot,FullBody:LFoot,FullBody:LFoot,FullBody:LFoot,FullBody:LToe,FullBody:LToe,FullBody:LToe,FullBody:LToe,FullBody:LToe,FullBody:LToe,FullBody:LToe,FullBody:RThigh,FullBody:RThigh,FullBody:RThigh,FullBody:RThigh,FullBody:RThigh,FullBody:RThigh,FullBody:RThigh,FullBody:RShin,FullBody:RShin,FullBody:RShin,FullBody:RShin,FullBody:RShin,FullBody:RShin,FullBody:RShin,FullBody:RFoot,FullBody:RFoot,FullBody:RFoot,FullBody:RFoot,FullBody:RFoot,FullBody:RFoot,FullBody:RFoot,FullBody:RToe,FullBody:RToe,FullBody:RToe,FullBody:RToe,FullBody:RToe,FullBody:RToe,FullBody:RToe,FullBody:HeadTop,FullBody:HeadTop,FullBody:HeadTop,FullBody:HeadFront,FullBody:HeadFront,FullBody:HeadFront,FullBody:HeadSide,FullBody:HeadSide,FullBody:HeadSide,FullBody:BackTop,FullBody:BackTop,FullBody:BackTop,FullBody:BackLeft,FullBody:BackLeft,FullBody:BackLeft,FullBody:BackRight,FullBody:BackRight,FullBody:BackRight,FullBody:Chest,FullBody:Chest,FullBody:Chest,FullBody:LShoulderTop,FullBody:LShoulderTop,FullBody:LShoulderTop,FullBody:LShoulderBack,FullBody:LShoulderBack,FullBody:LShoulderBack,FullBody:LUArmHigh,FullBody:LUArmHigh,FullBody:LUArmHigh,FullBody:LElbowOut,FullBody:LElbowOut,FullBody:LElbowOut,FullBody:LWristOut,FullBody:LWristOut,FullBody:LWristOut,FullBody:LWristIn,FullBody:LWristIn,FullBody:LWristIn,FullBody:LHandOut,FullBody:LHandOut,FullBody:LHandOut,FullBody:RShoulderTop,FullBody:RShoulderTop,FullBody:RShoulderTop,FullBody:RShoulderBack,FullBody:RShoulderBack,FullBody:RShoulderBack,FullBody:RUArmHigh,FullBody:RUArmHigh,FullBody:RUArmHigh,FullBody:RElbowOut,FullBody:RElbowOut,FullBody:RElbowOut,FullBody:RWristOut,FullBody:RWristOut,FullBody:RWristOut,FullBody:RWristIn,FullBody:RWristIn,FullBody:RWristIn,FullBody:RHandOut,FullBody:RHandOut,FullBody:RHandOut,FullBody:WaistLFront,FullBody:WaistLFront,FullBody:WaistLFront,FullBody:WaistLBack,FullBody:WaistLBack,FullBody:WaistLBack,FullBody:WaistRBack,FullBody:WaistRBack,FullBody:WaistRBack,FullBody:WaistRFront,FullBody:WaistRFront,FullBody:WaistRFront,FullBody:LThigh,FullBody:LThigh,FullBody:LThigh,FullBody:LKneeOut,FullBody:LKneeOut,FullBody:LKneeOut,FullBody:LShin,FullBody:LShin,FullBody:LShin,FullBody:LAnkleOut,FullBody:LAnkleOut,FullBody:LAnkleOut,FullBody:LHeel,FullBody:LHeel,FullBody:LHeel,FullBody:LToeIn,FullBody:LToeIn,FullBody:LToeIn,FullBody:LToeTip,FullBody:LToeTip,FullBody:LToeTip,FullBody:LToeOut,FullBody:LToeOut,FullBody:LToeOut,FullBody:RThigh,FullBody:RThigh,FullBody:RThigh,FullBody:RKneeOut,FullBody:RKneeOut,FullBody:RKneeOut,FullBody:RShin,FullBody:RShin,FullBody:RShin,FullBody:RAnkleOut,FullBody:RAnkleOut,FullBody:RAnkleOut,FullBody:RHeel,FullBody:RHeel,FullBody:RHeel,FullBody:RToeIn,FullBody:RToeIn,FullBody:RToeIn,FullBody:RToeTip,FullBody:RToeTip,FullBody:RToeTip,FullBody:RToeOut,FullBody:RToeOut,FullBody:RToeOut
,ID,"96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","96F19ABF40","D","D","D","E","E","E","F","F","F","9","9","9","A","A","A","B","B","B","C","C","C","10","10","10","11","11","11","13","13","13","12","12","12","15","15","15","16","16","16","14","14","14","17","17","17","18","18","18","1A","1A","1A","19","19","19","1C","1C","1C","1D","1D","1D","1B","1B","1B","5","5","5","7","7","7","8","8","8","6","6","6","1E","1E","1E","1F","1F","1F","20","20","20","21","21","21","24","24","24","22","22","22","25","25","25","23","23","23","26","26","26","27","27","27","28","28","28","29","29","29","2C","2C","2C","2A","2A","2A","2D","2D","2D","2B","2B","2B"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
