frame,time_ms,x_0,y_0,z_0,v_0,x_1,y_1,z_1,v_1,x_2,y_2,z_2,v_2,x_3,y_3,z_3,v_3,x_4,y_4,z_4,v_4,x_5,y_5,z_5,v_5,x_6,y_6,z_6,v_6,x_7,y_7,z_7,v_7,x_8,y_8,z_8,v_8,x_9,y_9,z_9,v_9,x_10,y_10,z_10,v_10,x_11,y_11,z_11,v_11,x_12,y_12,z_12,v_12,x_13,y_13,z_13,v_13,x_14,y_14,z_14,v_14,x_15,y_15,z_15,v_15,x_16,y_16,z_16,v_16,x_17,y_17,z_17,v_17,x_18,y_18,z_18,v_18,x_19,y_19,z_19,v_19,x_20,y_20,z_20,v_20,x_21,y_21,z_21,v_21,x_22,y_22,z_22,v_22,x_23,y_23,z_23,v_23,x_24,y_24,z_24,v_24,x_25,y_25,z_25,v_25,x_26,y_26,z_26,v_26,x_27,y_27,z_27,v_27,x_28,y_28,z_28,v_28,x_29,y_29,z_29,v_29,x_30,y_30,z_30,v_30,x_31,y_31,z_31,v_31,x_32,y_32,z_32,v_32
0,0.0,-0.18914932012557983,-0.3233826160430908,-0.497000515460968,0.9985761642456055,-0.18594595789909363,-0.36729222536087036,-0.5139880180358887,0.9988765120506287,-0.18567517399787903,-0.36812084913253784,-0.5129597187042236,0.9986881613731384,-0.18629306554794312,-0.36837059259414673,-0.5129873752593994,0.9980853796005249,-0.20768585801124573,-0.363614946603775,-0.4940410256385803,0.9989703893661499,-0.20759940147399902,-0.364091694355011,-0.4950980544090271,0.9988527297973633,-0.2087250053882599,-0.3653430938720703,-0.4941684603691101,0.9982829093933105,-0.09514579176902771,-0.4046967625617981,-0.4762799143791199,0.9988683462142944,-0.19653654098510742,-0.3929537534713745,-0.396176278591156,0.9992285966873169,-0.14745676517486572,-0.3218604624271393,-0.47665169835090637,0.9985484480857849,-0.1747870147228241,-0.3170621693134308,-0.4532510042190552,0.9988930821418762,0.07042843103408813,-0.27708137035369873,-0.379673033952713,0.9948920011520386,-0.20168054103851318,-0.2660587728023529,-0.2776608467102051,0.9970918893814087,0.044937100261449814,-0.13890059292316437,-0.3846007287502289,0.7621845602989197,-0.14622148871421814,-0.08526505529880524,-0.2714596092700958,0.07031092792749405,-0.10905235260725021,-0.2518942356109619,-0.38617077469825745,0.6359160542488098,-0.12469065934419632,0.018648114055395126,-0.3827361762523651,0.03794156014919281,-0.14659062027931213,-0.2541540265083313,-0.4104079604148865,0.5908137559890747,-0.10333330184221268,0.06313827633857727,-0.38881543278694153,0.055242300033569336,-0.1487475335597992,-0.2898125648498535,-0.40325847268104553,0.5814398527145386,-0.10576088726520538,0.05561074987053871,-0.39149209856987,0.05355837941169739,-0.11965814977884293,-0.26982933282852173,-0.38356104493141174,0.5053799152374268,-0.11345745623111725,0.020516827702522278,-0.38782185316085815,0.05545198172330856,0.1016998365521431,0.012340975925326347,-0.033026307821273804,0.9899916648864746,-0.1030069887638092,-0.013556605204939842,0.03360528126358986,0.9954392313957214,-0.014961156994104385,0.2024601399898529,-0.08934816718101501,0.37340542674064636,-0.23294542729854584,0.015339057892560959,-0.024781588464975357,0.40336400270462036,-0.02944156527519226,0.23968948423862457,0.23320774734020233,0.04326803609728813,-0.1081642434000969,0.22694532573223114,0.1273987740278244,0.14831052720546722,-0.02443952113389969,0.2528994083404541,0.2643127143383026,0.0921982154250145,-0.09526324272155762,0.2571984827518463,0.14344783127307892,0.17216257750988007,-0.10209484398365021,0.31849655508995056,0.250041663646698,0.060205839574337006,-0.1362302601337433,0.3331623375415802,0.12333381175994873,0.1412625014781952
1,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.03333333333333333,-0.19096341729164124,-0.3230431377887726,-0.474303662776947,0.998281717300415,-0.17899343371391296,-0.3665603995323181,-0.49593478441238403,0.9986518621444702,-0.17878347635269165,-0.36743494868278503,-0.4949019253253937,0.9983963966369629,-0.17947591841220856,-0.3676745891571045,-0.49473991990089417,0.9978228807449341,-0.20089656114578247,-0.36428770422935486,-0.4726448357105255,0.9987564086914062,-0.20073047280311584,-0.36487436294555664,-0.47341689467430115,0.9985597133636475,-0.20198193192481995,-0.3661941587924957,-0.4725000858306885,0.9979592561721802,-0.07390829175710678,-0.39959314465522766,-0.46976029872894287,0.9985136389732361,-0.1755867600440979,-0.4011539816856384,-0.37668734788894653,0.9987269639968872,-0.1491260826587677,-0.31961899995803833,-0.4585753381252289,0.997639000415802,-0.1764831691980362,-0.31726107001304626,-0.4313672184944153,0.9978547692298889,0.0672123059630394,-0.27072882652282715,-0.35274529457092285,0.9939015507698059,-0.1770624816417694,-0.29616913199424744,-0.2498777210712433,0.9967803359031677,0.02007426880300045,-0.1256139725446701,-0.25896909832954407,0.760118305683136,-0.1246366873383522,-0.1484837830066681,-0.1614694446325302,0.06685876101255417,-0.11090881377458572,-0.22241318225860596,-0.13277439773082733,0.6185949444770813,-0.12256671488285065,-0.14737506210803986,-0.1864078938961029,0.037140097469091415,-0.1434272825717926,-0.21919843554496765,-0.1284099966287613,0.566369354724884,-0.10421380400657654,-0.13359306752681732,-0.18837428092956543,0.05359892174601555,-0.1343875229358673,-0.24552679061889648,-0.13177858293056488,0.5583094954490662,-0.10580900311470032,-0.12997010350227356,-0.18723762035369873,0.05197003111243248,-0.11884402483701706,-0.23500631749629974,-0.12942583858966827,0.4863719642162323,-0.11266929656267166,-0.1455092430114746,-0.18785399198532104,0.05403273552656174,0.10077842324972153,0.012585270218551159,-0.03299044817686081,0.9896087646484375,-0.1021306961774826,-0.013861690647900105,0.03357109799981117,0.9955621957778931,-0.007075862493366003,0.1359289139509201,-0.10788192600011826,0.3764869272708893,-0.1764754205942154,0.032831404358148575,-0.10289812833070755,0.42518410086631775,-0.05965304374694824,0.20407678186893463,0.16187646985054016,0.04403599351644516,-0.077666275203228,0.3228697180747986,0.018776439130306244,0.1586453914642334,-0.06392260640859604,0.2207717001438141,0.1874120533466339,0.09203793108463287,-0.06976360827684402,0.3627471327781677,0.031070411205291748,0.18203550577163696,-0.16387751698493958,0.2875394821166992,0.15803058445453644,0.06171491742134094,-0.12649160623550415,0.4235571324825287,-0.016105355694890022,0.15343515574932098
3,0.05,-0.1855970174074173,-0.32848167419433594,-0.49686381220817566,0.9978429079055786,-0.17053014039993286,-0.3715268671512604,-0.5159726738929749,0.9982303380966187,-0.17020615935325623,-0.3725073039531708,-0.5150006413459778,0.9979015588760376,-0.17088960111141205,-0.3727509081363678,-0.5148717761039734,0.9973401427268982,-0.19337564706802368,-0.3712269067764282,-0.4934639632701874,0.9983500838279724,-0.1931537687778473,-0.3719154894351959,-0.49424833059310913,0.9980354905128479,-0.1943712830543518,-0.37334761023521423,-0.4933916926383972,0.9973403215408325,-0.06731349974870682,-0.4018499255180359,-0.48681777715682983,0.9980905055999756,-0.1720174252986908,-0.40708819031715393,-0.39651253819465637,0.9978805780410767,-0.14395660161972046,-0.3231619894504547,-0.48100072145462036,0.9958406090736389,-0.17227007448673248,-0.3225705325603485,-0.45499560236930847,0.9955906271934509,0.07510245591402054,-0.2617429494857788,-0.38225314021110535,0.9933327436447144,-0.175993412733078,-0.2950683534145355,-0.2662947177886963,0.9963354468345642,0.021461399272084236,-0.09352246671915054,-0.28966277837753296,0.7652196884155273,-0.11919941753149033,-0.14732399582862854,-0.18679578602313995,0.06365001201629639,-0.11506953090429306,-0.15430520474910736,-0.17311561107635498,0.6142655611038208,-0.12189657241106033,-0.14197610318660736,-0.23567432165145874,0.036304596811532974,-0.14668917655944824,-0.13972829282283783,-0.17384777963161469,0.5548785328865051,-0.10568222403526306,-0.1293415129184723,-0.24031536281108856,0.051911670714616776,-0.1400367021560669,-0.1651761531829834,-0.1727859079837799,0.5470360517501831,-0.11119112372398376,-0.12722046673297882,-0.23917639255523682,0.05014646798372269,-0.12249314785003662,-0.16433356702327728,-0.16844063997268677,0.4757811725139618,-0.11279652267694473,-0.14129981398582458,-0.2379944622516632,0.052095212042331696,0.10077882558107376,0.013392233289778233,-0.033167943358421326,0.9892285466194153,-0.10212627798318863,-0.014712941832840443,0.033760394901037216,0.9957356452941895,0.012988291680812836,0.1639316827058792,-0.01580188423395157,0.35465478897094727,-0.1355685591697693,0.07879292964935303,-0.077895388007164,0.4279659688472748,-0.038558248430490494,0.21990174055099487,0.31182733178138733,0.04158981516957283,-0.05015093460679054,0.36544519662857056,0.10585477203130722,0.15930843353271484,-0.042389459908008575,0.23882371187210083,0.3412102460861206,0.08686493337154388,-0.04402222856879234,0.40755000710487366,0.12282833456993103,0.18454256653785706,-0.13618816435337067,0.305843323469162,0.3111461102962494,0.058776985853910446,-0.11538249999284744,0.47727611660957336,0.07159776240587234,0.15528787672519684
4,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.08333333333333333,-0.18143929541110992,-0.3198028802871704,-0.49836739897727966,0.9975245594978333,-0.16187316179275513,-0.36042818427085876,-0.5205041170120239,0.9980371594429016,-0.1615925431251526,-0.3614063858985901,-0.5194064378738403,0.9976330995559692,-0.1622757613658905,-0.36170199513435364,-0.5193376541137695,0.9971105456352234,-0.183630108833313,-0.36358872056007385,-0.497222363948822,0.9981948137283325,-0.18338643014431,-0.36434245109558105,-0.49799320101737976,0.9978247880935669,-0.1847470998764038,-0.3657916784286499,-0.49712979793548584,0.9971393942832947,-0.05775695666670799,-0.3910118043422699,-0.49865129590034485,0.9977976679801941,-0.15742111206054688,-0.40664511919021606,-0.4053840935230255,0.9976469874382019,-0.14020906388759613,-0.31495335698127747,-0.4833202660083771,0.9947236776351929,-0.16773365437984467,-0.31816741824150085,-0.4568980038166046,0.9945861101150513,0.07477891445159912,-0.256132036447525,-0.38233110308647156,0.992662250995636,-0.16089627146720886,-0.3034285604953766,-0.28496846556663513,0.9959293007850647,0.023333927616477013,-0.09830369055271149,-0.2667335569858551,0.7609115839004517,-0.11378949135541916,-0.15752658247947693,-0.17338165640830994,0.06015213951468468,-0.1109125092625618,-0.18353886902332306,-0.13509665429592133,0.604450523853302,-0.1274336874485016,-0.1413491815328598,-0.15374022722244263,0.03447902202606201,-0.14036931097507477,-0.17648360133171082,-0.13704459369182587,0.539406418800354,-0.12130318582057953,-0.1292218565940857,-0.1504817008972168,0.049123723059892654,-0.13253198564052582,-0.20582221448421478,-0.1351253092288971,0.5320254564285278,-0.12710700929164886,-0.1251673400402069,-0.15521208941936493,0.047433022409677505,-0.11630802601575851,-0.1967102587223053,-0.13091328740119934,0.46279022097587585,-0.12259483337402344,-0.13923048973083496,-0.15695182979106903,0.04948202893137932,0.09606839716434479,0.016018172726035118,-0.027935747057199478,0.9894961714744568,-0.09740038961172104,-0.01749648153781891,0.028611496090888977,0.9958743453025818,0.013097391463816166,0.16645921766757965,0.03588499873876572,0.34737688302993774,-0.14714716374874115,0.07143542170524597,-0.005768415983766317,0.4350733160972595,-0.0478937067091465,0.2204025387763977,0.34309718012809753,0.04089905321598053,-0.059955403208732605,0.3312044143676758,0.16472968459129333,0.16024249792099,-0.053131356835365295,0.23917721211910248,0.3711714446544647,0.08285711705684662,-0.061251282691955566,0.3684689998626709,0.1821192055940628,0.18144947290420532,-0.14805078506469727,0.295146107673645,0.35137537121772766,0.057962458580732346,-0.11633440107107162,0.4332880675792694,0.14575223624706268,0.15638339519500732
6,0.1,-0.17316026985645294,-0.32655319571495056,-0.5042250752449036,0.9965025186538696,-0.15919244289398193,-0.3684079051017761,-0.5252571105957031,0.9972062706947327,-0.15886187553405762,-0.3692431151866913,-0.5241870284080505,0.9967294335365295,-0.15953227877616882,-0.36968785524368286,-0.5241014361381531,0.9961146116256714,-0.1800093948841095,-0.36863142251968384,-0.5023831725120544,0.997369110584259,-0.17968568205833435,-0.36936435103416443,-0.503170907497406,0.9969398379325867,-0.1810726523399353,-0.3708242177963257,-0.5023971199989319,0.9962195158004761,-0.058843500912189484,-0.40175139904022217,-0.4991663694381714,0.9970998167991638,-0.15469594299793243,-0.40662887692451477,-0.40694501996040344,0.9965908527374268,-0.1302931159734726,-0.3229410946369171,-0.48806002736091614,0.9911574721336365,-0.15633179247379303,-0.32240864634513855,-0.46213701367378235,0.9890921711921692,0.08287844806909561,-0.27395594120025635,-0.3821258544921875,0.9920434951782227,-0.15509653091430664,-0.3028833866119385,-0.2889801859855652,0.9940850734710693,0.03327970206737518,-0.13727468252182007,-0.2742820680141449,0.7536787390708923,-0.10968392342329025,-0.15650522708892822,-0.17957070469856262,0.05803857371211052,-0.11117299646139145,-0.1906917244195938,-0.13482986390590668,0.5726668834686279,-0.10907033085823059,-0.14083817601203918,-0.16020280122756958,0.03336718678474426,-0.14260335266590118,-0.18399809300899506,-0.12870493531227112,0.5057846903800964,-0.09499099850654602,-0.12936018407344818,-0.15534168481826782,0.046864625066518784,-0.139937162399292,-0.2096419483423233,-0.12239798903465271,0.4986075460910797,-0.10048440098762512,-0.1318235993385315,-0.1545274704694748,0.04514770209789276,-0.11763140559196472,-0.2045072466135025,-0.12743431329727173,0.4330069422721863,-0.10393702238798141,-0.1414361447095871,-0.1602863073348999,0.04699258506298065,0.09659411013126373,0.014872216619551182,-0.02893626131117344,0.9866325855255127,-0.0978979766368866,-0.0164389256387949,0.029696030542254448,0.9946482181549072,0.011720256879925728,0.20244693756103516,0.0229092575609684,0.32623037695884705,-0.14586859941482544,0.10094933211803436,-0.0019806395284831524,0.4168236553668976,-0.029731666669249535,0.27221956849098206,0.3460165858268738,0.038985271006822586,-0.06782267987728119,0.3479422330856323,0.19041989743709564,0.15557090938091278,-0.029276661574840546,0.2929164171218872,0.37478646636009216,0.07915930449962616,-0.07045961171388626,0.38532212376594543,0.2102999985218048,0.17672157287597656,-0.09774743020534515,0.35559573769569397,0.33276939392089844,0.05580545589327812,-0.12042250484228134,0.44385477900505066,0.15855638682842255,0.1540771871805191
7,0.11666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.15,-0.17338824272155762,-0.379185289144516,-0.3601071536540985,0.9957480430603027,-0.1593819111585617,-0.42253389954566956,-0.3851335048675537,0.997028112411499,-0.1590859740972519,-0.42277178168296814,-0.3840065002441406,0.9966020584106445,-0.1596992462873459,-0.42318490147590637,-0.38423827290534973,0.9961135387420654,-0.17832623422145844,-0.4229022264480591,-0.35895299911499023,0.9970253705978394,-0.17808394134044647,-0.4235106408596039,-0.360015869140625,0.9963864088058472,-0.1793941706418991,-0.4246412515640259,-0.3596557676792145,0.9956798553466797,-0.05846597999334335,-0.4577764868736267,-0.37467288970947266,0.9971898794174194,-0.14583708345890045,-0.46261587738990784,-0.27293288707733154,0.9964000582695007,-0.13052856922149658,-0.37644162774086,-0.34973838925361633,0.9912216663360596,-0.1548772007226944,-0.3761921525001526,-0.3208654820919037,0.9888550639152527,0.09689533710479736,-0.34110355377197266,-0.2721611559391022,0.9910494685173035,-0.1582707017660141,-0.348832368850708,-0.1649877429008484,0.9922511577606201,0.10888561606407166,-0.24105098843574524,-0.28544220328330994,0.7665009498596191,-0.1125321313738823,-0.2124689817428589,-0.057051882147789,0.057163055986166,-0.003088196972385049,-0.3821488916873932,-0.22513310611248016,0.5856637358665466,-0.133305624127388,-0.21413320302963257,-0.008650545962154865,0.034002095460891724,-0.02801096998155117,-0.40221071243286133,-0.222632497549057,0.5087845325469971,-0.12495647370815277,-0.2066182643175125,0.010426638647913933,0.045936644077301025,-0.025198396295309067,-0.4182395339012146,-0.21432219445705414,0.5011070370674133,-0.13333632051944733,-0.20152537524700165,0.018775589764118195,0.04424997419118881,-0.007850739173591137,-0.3942379951477051,-0.21862168610095978,0.4351499080657959,-0.13086897134780884,-0.21255117654800415,-0.004472320433706045,0.04616812989115715,0.09936266392469406,0.014042823575437069,-0.029063750058412552,0.9809747934341431,-0.10059518367052078,-0.015458201058208942,0.029803050681948662,0.9918124675750732,0.05496414005756378,0.2255619317293167,-0.10144289582967758,0.35521867871284485,-0.1452624350786209,0.1079486832022667,-0.08476758003234863,0.4460524618625641,-0.029557961970567703,0.41818660497665405,0.061915431171655655,0.051194846630096436,-0.08466792851686478,0.4434504210948944,-0.021428892388939857,0.16901856660842896,-0.030410051345825195,0.4474656581878662,0.07333778589963913,0.09194890409708023,-0.08790967613458633,0.4880066514015198,-0.016859427094459534,0.19348163902759552,-0.11123786866664886,0.5156110525131226,-0.013895113952457905,0.06826093792915344,-0.15284977853298187,0.5256323218345642,-0.09963534027338028,0.16849787533283234
