Time_Seconds,FullBody:Hip_X,FullBody:Hip_Y,FullBody:Hip_Z,FullBody:Ab_X,FullBody:Ab_Y,FullBody:Ab_Z,FullBody:Chest_X,FullBody:Chest_Y,FullBody:Chest_Z,FullBody:Neck_X,FullBody:Neck_Y,FullBody:Neck_Z,FullBody:Head_X,FullBody:Head_Y,FullBody:Head_Z,FullBody:LShoulder_X,FullBody:LShoulder_Y,FullBody:LShoulder_Z,FullBody:LUArm_X,FullBody:LUArm_Y,FullBody:LUArm_Z,FullBody:LFArm_X,FullBody:LFArm_Y,FullBody:LFArm_Z,FullBody:LHand_X,FullBody:LHand_Y,FullBody:LHand_Z,FullBody:RShoulder_X,FullBody:RShoulder_Y,FullBody:RShoulder_Z,FullBody:RUArm_X,FullBody:RUArm_Y,FullBody:RUArm_Z,FullBody:RFArm_X,FullBody:RFArm_Y,FullBody:RFArm_Z,FullBody:RHand_X,FullBody:RHand_Y,FullBody:RHand_Z,FullBody:LThigh_X,FullBody:LThigh_Y,FullBody:LThigh_Z,FullBody:LShin_X,FullBody:LShin_Y,FullBody:LShin_Z,FullBody:LFoot_X,FullBody:LFoot_Y,FullBody:LFoot_Z,FullBody:RThigh_X,FullBody:RThigh_Y,FullBody:RThigh_Z,FullBody:RShin_X,FullBody:RShin_Y,FullBody:RShin_Z,FullBody:RFoot_X,FullBody:RFoot_Y,FullBody:RFoot_Z
0.166666,-0.276761,0.967424,-0.58276,-0.276991,1.041206,-0.584455,-0.275903,1.232763,-0.569219,-0.273709,1.456908,-0.559012,-0.29239,1.612675,-0.570971,-0.236626,1.383442,-0.557261,-0.131061,1.374362,-0.545133,0.10198,1.23083,-0.584282,0.262194,1.121198,-0.726171,-0.312262,1.384197,-0.55757,-0.418411,1.378917,-0.548732,-0.648148,1.23321,-0.598056,-0.820934,1.112458,-0.713746,-0.182212,0.967612,-0.587413,-0.115021,0.50267,-0.507221,-0.06904,0.181178,-0.390951,-0.371311,0.967237,-0.578106,-0.448824,0.498015,-0.547472,-0.504729,0.185337,-0.412947
0.183333,-0.276874,0.967678,-0.582735,-0.277106,1.041545,-0.584243,-0.276144,1.233211,-0.569338,-0.274457,1.457318,-0.558246,-0.292881,1.613123,-0.570111,-0.237217,1.383927,-0.556723,-0.131533,1.376121,-0.544739,0.107638,1.243496,-0.58538,0.274549,1.143432,-0.726623,-0.312854,1.384518,-0.557152,-0.41908,1.379698,-0.549017,-0.654255,1.244408,-0.60225,-0.833724,1.133108,-0.717249,-0.182323,0.967881,-0.587365,-0.115145,0.502902,-0.507376,-0.069147,0.181424,-0.391076,-0.371424,0.967474,-0.578106,-0.448909,0.498249,-0.547453,-0.504771,0.185529,-0.413008
0.2,-0.27697,0.967952,-0.582747,-0.277202,1.041933,-0.584074,-0.276315,1.233732,-0.56945,-0.275133,1.457799,-0.55751,-0.293348,1.613642,-0.569197,-0.237738,1.384483,-0.556185,-0.131952,1.378016,-0.544306,0.112688,1.256204,-0.586205,0.285596,1.165797,-0.726739,-0.313375,1.384913,-0.556771,-0.419678,1.380507,-0.549442,-0.659959,1.255943,-0.605938,-0.845053,1.153793,-0.720505,-0.182419,0.968165,-0.587359,-0.115271,0.503149,-0.507563,-0.069271,0.181682,-0.391231,-0.371522,0.967739,-0.578135,-0.449015,0.49852,-0.547406,-0.504849,0.185758,-0.413047
0.216666,-0.277057,0.968285,-0.582876,-0.277264,1.042249,-0.584008,-0.276301,1.234051,-0.56972,-0.275706,1.458084,-0.557134,-0.293728,1.613963,-0.56865,-0.238123,1.384862,-0.555999,-0.132224,1.380019,-0.544353,0.117182,1.268472,-0.586735,0.294396,1.187017,-0.727379,-0.31376,1.385098,-0.556628,-0.420123,1.381188,-0.549902,-0.664821,1.266903,-0.6091,-0.854761,1.173648,-0.723322,-0.182506,0.96848,-0.587495,-0.115411,0.503449,-0.507739,-0.069409,0.181973,-0.391433,-0.371608,0.96809,-0.578257,-0.44915,0.498895,-0.547287,-0.50499,0.186072,-0.413074
0.233333,-0.277143,0.968568,-0.583051,-0.277071,1.042348,-0.584062,-0.275024,1.23404,-0.570951,-0.273005,1.45803,-0.557751,-0.29254,1.613789,-0.568374,-0.235886,1.384568,-0.556831,-0.129803,1.379993,-0.546871,0.122999,1.278501,-0.59414,0.307521,1.206544,-0.730505,-0.31152,1.385285,-0.55743,-0.417951,1.381888,-0.551548,-0.667147,1.279093,-0.613017,-0.862235,1.195622,-0.726131,-0.182586,0.968415,-0.587552,-0.115544,0.503359,-0.507902,-0.069597,0.181916,-0.391484,-0.371699,0.968722,-0.57855,-0.449313,0.499563,-0.547209,-0.505241,0.186698,-0.413129
0.25,-0.277531,0.968983,-0.583375,-0.277392,1.04294,-0.58411,-0.275363,1.234819,-0.571177,-0.273175,1.458784,-0.557592,-0.292911,1.614549,-0.567745,-0.236119,1.385289,-0.556745,-0.129951,1.381396,-0.547422,0.126157,1.289135,-0.595794,0.314366,1.22056,-0.72882,-0.311751,1.386071,-0.557449,-0.41823,1.383489,-0.552052,-0.670996,1.291551,-0.616083,-0.870027,1.218897,-0.729784,-0.182968,0.968763,-0.587744,-0.115864,0.503716,-0.50809,-0.069927,0.182298,-0.3916,-0.372093,0.969203,-0.579006,-0.449609,0.500067,-0.54708,-0.505603,0.187121,-0.413217
0.266666,-0.277706,0.969656,-0.583858,-0.277451,1.044976,-0.584413,-0.274861,1.238177,-0.570962,-0.271386,1.461327,-0.55543,-0.29195,1.616285,-0.566004,-0.234745,1.388283,-0.555194,-0.128556,1.384708,-0.546002,0.129773,1.298954,-0.594541,0.321165,1.233486,-0.724557,-0.310373,1.389509,-0.555885,-0.416854,1.388317,-0.550072,-0.672043,1.305041,-0.616308,-0.872975,1.244429,-0.73366,-0.18314,0.969304,-0.588151,-0.116158,0.504287,-0.508223,-0.070382,0.182849,-0.391725,-0.372272,0.970008,-0.579566,-0.449776,0.500912,-0.547037,-0.506051,0.18792,-0.413401
0.283333,-0.278435,0.970363,-0.584706,-0.278214,1.046738,-0.584941,-0.276483,1.241055,-0.57223,-0.273647,1.462821,-0.554907,-0.293602,1.616597,-0.565477,-0.236819,1.391117,-0.554965,-0.130684,1.388262,-0.54492,0.130481,1.310582,-0.591848,0.327653,1.254058,-0.717347,-0.312443,1.392173,-0.556099,-0.418975,1.392155,-0.551139,-0.675508,1.321446,-0.626206,-0.876811,1.281929,-0.751652,-0.183856,0.970076,-0.588692,-0.116666,0.505164,-0.508327,-0.070798,0.183682,-0.391986,-0.373015,0.97065,-0.580721,-0.45017,0.501574,-0.54709,-0.506392,0.188523,-0.41357
0.3,-0.278685,0.971015,-0.585276,-0.278391,1.047981,-0.585259,-0.276553,1.242898,-0.572705,-0.274069,1.463887,-0.554553,-0.293948,1.616961,-0.565075,-0.23714,1.39294,-0.554715,-0.131002,1.391277,-0.544441,0.132462,1.322031,-0.591713,0.333288,1.275675,-0.715572,-0.312762,1.393904,-0.556094,-0.419329,1.3944,-0.552005,-0.678056,1.332876,-0.627624,-0.880443,1.302192,-0.753794,-0.184099,0.970655,-0.589093,-0.116965,0.505801,-0.508348,-0.071176,0.184257,-0.392147,-0.373271,0.971376,-0.58146,-0.450279,0.50232,-0.547217,-0.506522,0.189367,-0.413475
0.316666,-0.278991,0.971553,-0.585856,-0.278646,1.049193,-0.585572,-0.27674,1.244797,-0.573194,-0.274426,1.46491,-0.554328,-0.294182,1.617185,-0.564827,-0.237449,1.394797,-0.554593,-0.131303,1.394047,-0.544292,0.133986,1.332419,-0.591905,0.337457,1.294786,-0.714395,-0.313068,1.395724,-0.556128,-0.419651,1.396765,-0.552594,-0.679932,1.343489,-0.62913,-0.883364,1.321117,-0.755365,-0.184398,0.971146,-0.589507,-0.117251,0.506367,-0.508343,-0.071501,0.184759,-0.392304,-0.373583,0.97196,-0.582206,-0.450431,0.502922,-0.547364,-0.506793,0.189837,-0.413981
