Format Version,,Take Name,All inn one,Take Notes,,Capture Frame Rate,120,Export Frame Rate,60,Capture Start Time,2026-05-04 01.28.30.930 PM,Capture Start Frame,263761,Total Frames in Take,7927,Total Exported Frames,3964,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone
,,FullBody:Hip,FullBody:Hip,FullBody:Hip,FullBody:Hip,FullBody:Hip,FullBody:Hip,FullBody:Hip,FullBody:Ab,FullBody:Ab,FullBody:Ab,FullBody:Ab,FullBody:Ab,FullBody:Ab,FullBody:Ab,FullBody:Chest,FullBody:Chest,FullBody:Chest,FullBody:Chest,FullBody:Chest,FullBody:Chest,FullBody:Chest,FullBody:Neck,FullBody:Neck,FullBody:Neck,FullBody:Neck,FullBody:Neck,FullBody:Neck,FullBody:Neck,FullBody:Head,FullBody:Head,FullBody:Head,FullBody:Head,FullBody:Head,FullBody:Head,FullBody:Head,FullBody:LShoulder,FullBody:LShoulder,FullBody:LShoulder,FullBody:LShoulder,FullBody:LShoulder,FullBody:LShoulder,FullBody:LShoulder,FullBody:LUArm,FullBody:LUArm,FullBody:LUArm,FullBody:LUArm,FullBody:LUArm,FullBody:LUArm,FullBody:LUArm,FullBody:LFArm,FullBody:LFArm,FullBody:LFArm,FullBody:LFArm,FullBody:LFArm,FullBody:LFArm,FullBody:LFArm,FullBody:LHand,FullBody:LHand,FullBody:LHand,FullBody:LHand,FullBody:LHand,FullBody:LHand,FullBody:LHand,FullBody:LThumb1,FullBody:LThumb1,FullBody:LThumb1,FullBody:LThumb1,FullBody:LThumb1,FullBody:LThumb1,FullBody:LThumb1,FullBody:LThumb2,FullBody:LThumb2,FullBody:LThumb2,FullBody:LThumb2,FullBody:LThumb2,FullBody:LThumb2,FullBody:LThumb2,FullBody:LThumb3,FullBody:LThumb3,FullBody:LThumb3,FullBody:LThumb3,FullBody:LThumb3,FullBody:LThumb3,FullBody:LThumb3,FullBody:LIndex1,FullBody:LIndex1,FullBody:LIndex1,FullBody:LIndex1,FullBody:LIndex1,FullBody:LIndex1,FullBody:LIndex1,FullBody:LIndex2,FullBody:LIndex2,FullBody:LIndex2,FullBody:LIndex2,FullBody:LIndex2,FullBody:LIndex2,FullBody:LIndex2,FullBody:LIndex3,FullBody:LIndex3,FullBody:LIndex3,FullBody:LIndex3,FullBody:LIndex3,FullBody:LIndex3,FullBody:LIndex3,FullBody:LMiddle1,FullBody:LMiddle1,FullBody:LMiddle1,FullBody:LMiddle1,FullBody:LMiddle1,FullBody:LMiddle1,FullBody:LMiddle1,FullBody:LMiddle2,FullBody:LMiddle2,FullBody:LMiddle2,FullBody:LMiddle2,FullBody:LMiddle2,FullBody:LMiddle2,FullBody:LMiddle2,FullBody:LMiddle3,FullBody:LMiddle3,FullBody:LMiddle3,FullBody:LMiddle3,FullBody:LMiddle3,FullBody:LMiddle3,FullBody:LMiddle3,FullBody:LRing1,FullBody:LRing1,FullBody:LRing1,FullBody:LRing1,FullBody:LRing1,FullBody:LRing1,FullBody:LRing1,FullBody:LRing2,FullBody:LRing2,FullBody:LRing2,FullBody:LRing2,FullBody:LRing2,FullBody:LRing2,FullBody:LRing2,FullBody:LRing3,FullBody:LRing3,FullBody:LRing3,FullBody:LRing3,FullBody:LRing3,FullBody:LRing3,FullBody:LRing3,FullBody:LPinky1,FullBody:LPinky1,FullBody:LPinky1,FullBody:LPinky1,FullBody:LPinky1,FullBody:LPinky1,FullBody:LPinky1,FullBody:LPinky2,FullBody:LPinky2,FullBody:LPinky2,FullBody:LPinky2,FullBody:LPinky2,FullBody:LPinky2,FullBody:LPinky2,FullBody:LPinky3,FullBody:LPinky3,FullBody:LPinky3,FullBody:LPinky3,FullBody:LPinky3,FullBody:LPinky3,FullBody:LPinky3,FullBody:RShoulder,FullBody:RShoulder,FullBody:RShoulder,FullBody:RShoulder,FullBody:RShoulder,FullBody:RShoulder,FullBody:RShoulder,FullBody:RUArm,FullBody:RUArm,FullBody:RUArm,FullBody:RUArm,FullBody:RUArm,FullBody:RUArm,FullBody:RUArm,FullBody:RFArm,FullBody:RFArm,FullBody:RFArm,FullBody:RFArm,FullBody:RFArm,FullBody:RFArm,FullBody:RFArm,FullBody:RHand,FullBody:RHand,FullBody:RHand,FullBody:RHand,FullBody:RHand,FullBody:RHand,FullBody:RHand,FullBody:RThumb1,FullBody:RThumb1,FullBody:RThumb1,FullBody:RThumb1,FullBody:RThumb1,FullBody:RThumb1,FullBody:RThumb1,FullBody:RThumb2,FullBody:RThumb2,FullBody:RThumb2,FullBody:RThumb2,FullBody:RThumb2,FullBody:RThumb2,FullBody:RThumb2,FullBody:RThumb3,FullBody:RThumb3,FullBody:RThumb3,FullBody:RThumb3,FullBody:RThumb3,FullBody:RThumb3,FullBody:RThumb3,FullBody:RIndex1,FullBody:RIndex1,FullBody:RIndex1,FullBody:RIndex1,FullBody:RIndex1,FullBody:RIndex1,FullBody:RIndex1,FullBody:RIndex2,FullBody:RIndex2,FullBody:RIndex2,FullBody:RIndex2,FullBody:RIndex2,FullBody:RIndex2,FullBody:RIndex2,FullBody:RIndex3,FullBody:RIndex3,FullBody:RIndex3,FullBody:RIndex3,FullBody:RIndex3,FullBody:RIndex3,FullBody:RIndex3,FullBody:RMiddle1,FullBody:RMiddle1,FullBody:RMiddle1,FullBody:RMiddle1,FullBody:RMiddle1,FullBody:RMiddle1,FullBody:RMiddle1,FullBody:RMiddle2,FullBody:RMiddle2,FullBody:RMiddle2,FullBody:RMiddle2,FullBody:RMiddle2,FullBody:RMiddle2,FullBody:RMiddle2,FullBody:RMiddle3,FullBody:RMiddle3,FullBody:RMiddle3,FullBody:RMiddle3,FullBody:RMiddle3,FullBody:RMiddle3,FullBody:RMiddle3,FullBody:RRing1,FullBody:RRing1,FullBody:RRing1,FullBody:RRing1,FullBody:RRing1,FullBody:RRing1,FullBody:RRing1,FullBody:RRing2,FullBody:RRing2,FullBody:RRing2,FullBody:RRing2,FullBody:RRing2,FullBody:RRing2,FullBody:RRing2,FullBody:RRing3,FullBody:RRing3,FullBody:RRing3,FullBody:RRing3,FullBody:RRing3,FullBody:RRing3,FullBody:RRing3,FullBody:RPinky1,FullBody:RPinky1,FullBody:RPinky1,FullBody:RPinky1,FullBody:RPinky1,FullBody:RPinky1,FullBody:RPinky1,FullBody:RPinky2,FullBody:RPinky2,FullBody:RPinky2,FullBody:RPinky2,FullBody:RPinky2,FullBody:RPinky2,FullBody:RPinky2,FullBody:RPinky3,FullBody:RPinky3,FullBody:RPinky3,FullBody:RPinky3,FullBody:RPinky3,FullBody:RPinky3,FullBody:RPinky3,FullBody:LThigh,FullBody:LThigh,FullBody:LThigh,FullBody:LThigh,FullBody:LThigh,FullBody:LThigh,FullBody:LThigh,FullBody:LShin,FullBody:LShin,FullBody:LShin,FullBody:LShin,FullBody:LShin,FullBody:LShin,FullBody:LShin,FullBody:LFoot,FullBody:LFoot,FullBody:LFoot,FullBody:LFoot,FullBody:LFoot,FullBody:LFoot,FullBody:LFoot,FullBody:LToe,FullBody:LToe,FullBody:LToe,FullBody:LToe,FullBody:LToe,FullBody:LToe,FullBody:LToe,FullBody:RThigh,FullBody:RThigh,FullBody:RThigh,FullBody:RThigh,FullBody:RThigh,FullBody:RThigh,FullBody:RThigh,FullBody:RShin,FullBody:RShin,FullBody:RShin,FullBody:RShin,FullBody:RShin,FullBody:RShin,FullBody:RShin,FullBody:RFoot,FullBody:RFoot,FullBody:RFoot,FullBody:RFoot,FullBody:RFoot,FullBody:RFoot,FullBody:RFoot,FullBody:RToe,FullBody:RToe,FullBody:RToe,FullBody:RToe,FullBody:RToe,FullBody:RToe,FullBody:RToe
,,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40,96F19ABF40
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
1030,0,0.020103,-0.030523,0.002387,0.999329,-0.277159,0.96697,0.585052,-0.040083,-0.016586,-0.00175,0.999057,-0.27762,1.043801,0.588131,-0.004002,-0.002573,-0.011347,0.999924,-0.276677,1.238431,0.572504,-0.014325,-0.150163,0.047419,0.98742,-0.271637,1.460271,0.570741,-0.050075,-0.296976,0.056086,0.95192,-0.291011,1.613495,0.582274,-0.008363,0.067126,-0.08799,0.993822,-0.235403,1.388934,0.566578,0.123675,-0.080257,-0.47519,0.867443,-0.131368,1.370163,0.552506,-0.011284,-0.340224,-0.485803,0.805056,0.01669,1.136742,0.558504,-0.557194,-0.230445,0.228555,0.764325,0.087982,0.950502,0.692864,-0.177871,-0.261077,0.517569,0.795188,0.086575,0.979815,0.724901,-0.222285,-0.12544,0.299345,0.919373,0.096374,1.007187,0.731806,-0.222285,-0.12544,0.299345,0.919373,0.116533,1.022669,0.734298,-0.430768,-0.191855,0.26179,0.842079,0.132762,1.023058,0.709349,-0.430767,-0.191855,0.26179,0.842079,0.168254,1.050315,0.713737,-0.430768,-0.191855,0.26179,0.842079,0.186,1.063944,0.71593,-0.557194,-0.230445,0.228555,0.764325,0.145535,1.007351,0.703607,-0.557194,-0.230445,0.228555,0.764325,0.184576,1.037334,0.708433,-0.557194,-0.230445,0.228555,0.764325,0.205871,1.053688,0.711066,-0.557194,-0.230445,0.228555,0.764325,0.15465,0.989052,0.697476,-0.557194,-0.230445,0.228555,0.764325,0.190141,1.016309,0.701863,-0.557194,-0.230445,0.228555,0.764325,0.207887,1.029938,0.704057,-0.6699,-0.263362,0.189691,0.667751,0.163874,0.970619,0.691295,-0.6699,-0.263362,0.189691,0.667751,0.192267,0.992425,0.694805,-0.6699,-0.263362,0.189691,0.667751,0.206463,1.003328,0.69656,-0.007537,-0.062938,0.034057,0.997408,-0.311023,1.390649,0.566182,0.135174,0.07817,0.467107,0.870304,-0.416577,1.383302,0.552848,0.225113,0.405587,0.395612,0.792663,-0.56903,1.152666,0.555551,0.238849,0.435607,0.467672,0.731082,-0.65511,0.957947,0.667334,0.308448,0.776322,0.237413,0.495802,-0.620957,0.93205,0.674442,0.500441,0.581419,0.265372,0.584028,-0.611452,0.910705,0.693069,0.500441,0.581419,0.265372,0.584028,-0.616127,0.887926,0.70363,0.350275,0.503404,0.39377,0.684717,-0.642847,0.887591,0.716742,0.350275,0.503404,0.39377,0.684717,-0.651078,0.847487,0.735336,0.350275,0.503404,0.39377,0.684717,-0.655194,0.827435,0.744634,0.238849,0.435607,0.467672,0.731082,-0.660951,0.886366,0.706086,0.238849,0.435607,0.467672,0.731082,-0.670006,0.842252,0.726539,0.238849,0.435607,0.467672,0.731082,-0.674944,0.818189,0.737696,0.238849,0.435607,0.467672,0.731082,-0.678078,0.889162,0.693661,0.238849,0.435607,0.467672,0.731082,-0.686309,0.849058,0.712255,0.238849,0.435607,0.467672,0.731082,-0.690425,0.829006,0.721552,0.121543,0.357085,0.530058,0.759445,-0.695359,0.891948,0.681145,0.121543,0.357085,0.530058,0.759445,-0.701944,0.859865,0.696021,0.121543,0.357085,0.530058,0.759445,-0.705237,0.843823,0.703458,0.085412,0.007004,0.071781,0.993732,-0.182672,0.967305,0.590836,0.172265,0.013275,0.07089,0.982407,-0.115254,0.502602,0.509458,-0.106811,-0.061767,-0.338948,0.932679,-0.068786,0.181593,0.392055,-0.639018,0.151233,-0.309564,0.687717,-0.11458,0.169841,0.53941,0.034818,0.012403,-0.081151,0.996016,-0.371645,0.966634,0.579268,0.200331,-0.001295,-0.082083,0.976283,-0.449096,0.497499,0.547174,-0.04459,0.20746,0.099659,0.972132,-0.504203,0.184886,0.41217,-0.695269,0.083864,0.214332,0.680903,-0.435129,0.143003,0.544169
