frame,time_ms,x_0,y_0,z_0,v_0,x_1,y_1,z_1,v_1,x_2,y_2,z_2,v_2,x_3,y_3,z_3,v_3,x_4,y_4,z_4,v_4,x_5,y_5,z_5,v_5,x_6,y_6,z_6,v_6,x_7,y_7,z_7,v_7,x_8,y_8,z_8,v_8,x_9,y_9,z_9,v_9,x_10,y_10,z_10,v_10,x_11,y_11,z_11,v_11,x_12,y_12,z_12,v_12,x_13,y_13,z_13,v_13,x_14,y_14,z_14,v_14,x_15,y_15,z_15,v_15,x_16,y_16,z_16,v_16,x_17,y_17,z_17,v_17,x_18,y_18,z_18,v_18,x_19,y_19,z_19,v_19,x_20,y_20,z_20,v_20,x_21,y_21,z_21,v_21,x_22,y_22,z_22,v_22,x_23,y_23,z_23,v_23,x_24,y_24,z_24,v_24,x_25,y_25,z_25,v_25,x_26,y_26,z_26,v_26,x_27,y_27,z_27,v_27,x_28,y_28,z_28,v_28,x_29,y_29,z_29,v_29,x_30,y_30,z_30,v_30,x_31,y_31,z_31,v_31,x_32,y_32,z_32,v_32
122,2.033333333333333,-0.01282007247209549,0.24337780475616455,-0.6371119022369385,0.9999819397926331,-0.0006525765638798475,0.2078382968902588,-0.6356151700019836,0.9999651908874512,-0.00025726878084242344,0.20743466913700104,-0.6353443264961243,0.999965250492096,-0.00020712583500426263,0.2066521793603897,-0.6352261304855347,0.9999635219573975,-0.032604608684778214,0.20742127299308777,-0.6383154392242432,0.999958336353302,-0.03211463242769241,0.20746874809265137,-0.6395957469940186,0.9999534487724304,-0.03197536990046501,0.20644675195217133,-0.6387901902198792,0.9999432563781738,0.05369110777974129,0.17777514457702637,-0.5421583652496338,0.9999566674232483,-0.09464520961046219,0.165153369307518,-0.5593758225440979,0.9999469518661499,0.010078931227326393,0.24610193073749542,-0.5911799073219299,0.999975860118866,-0.033539436757564545,0.2445199340581894,-0.5973125696182251,0.9999659657478333,0.15630687773227692,0.2020023763179779,-0.3802246153354645,0.999921441078186,-0.18020614981651306,0.16857770085334778,-0.4189653992652893,0.9997619986534119,0.16416558623313904,0.4645935595035553,-0.3567409813404083,0.9883201718330383,-0.21204069256782532,0.4332530200481415,-0.3676200211048126,0.9795532822608948,0.22214804589748383,0.697555422782898,-0.36855897307395935,0.9770674109458923,-0.2793309688568115,0.686554491519928,-0.3532540798187256,0.9674878120422363,0.2557719647884369,0.7553596496582031,-0.41888731718063354,0.949044942855835,-0.3017333447933197,0.7397840023040771,-0.3942131996154785,0.9376968145370483,0.20880813896656036,0.7592371106147766,-0.44439220428466797,0.9538707137107849,-0.2644367516040802,0.7467325925827026,-0.4091448485851288,0.9436675310134888,0.20799295604228973,0.7153894901275635,-0.38714906573295593,0.946428656578064,-0.26048415899276733,0.7049716711044312,-0.36360883712768555,0.9374203085899353,0.1146247461438179,0.011436548084020615,0.006460960488766432,0.999908447265625,-0.11501496285200119,-0.01241588220000267,-0.0045724892988801,0.9999168515205383,0.11831558495759964,0.42569905519485474,-0.08615163713693619,0.6218941807746887,-0.1372864693403244,0.4022088348865509,-0.06209023296833038,0.6192929744720459,0.163176491856575,0.7209319472312927,0.09597698599100113,0.7296889424324036,-0.16899779438972473,0.7260884046554565,0.1126898005604744,0.7306751608848572,0.17589037120342255,0.761139452457428,0.1071988046169281,0.6152138113975525,-0.17413023114204407,0.7735432386398315,0.12365777045488358,0.555442750453949,0.21879138052463531,0.8228797912597656,-0.01855061575770378,0.7584144473075867,-0.2001715749502182,0.8499583005905151,-0.018441056832671165,0.7164567708969116
123,2.05,-0.012557479552924633,0.25343573093414307,-0.6206552386283875,0.9999822974205017,-0.0012340196408331394,0.2170056700706482,-0.6190767884254456,0.9999635219573975,-0.0007008747197687626,0.21653324365615845,-0.6190752387046814,0.9999653100967407,-0.0007938288035802543,0.21569471061229706,-0.6190015077590942,0.9999620914459229,-0.03325566276907921,0.21666258573532104,-0.6212197542190552,0.9999574422836304,-0.032798703759908676,0.21695232391357422,-0.622860848903656,0.999954104423523,-0.0326554998755455,0.21594932675361633,-0.6220492124557495,0.9999418258666992,0.05287748947739601,0.18107333779335022,-0.5266410708427429,0.9999557733535767,-0.09696976095438004,0.16930623352527618,-0.5425959229469299,0.9999472498893738,0.010498866438865662,0.2543187141418457,-0.5744350552558899,0.9999749064445496,-0.03332510218024254,0.25303715467453003,-0.5809693932533264,0.9999650120735168,0.15637868642807007,0.2048405557870865,-0.37496259808540344,0.9999117851257324,-0.1800602376461029,0.17041943967342377,-0.41604846715927124,0.9997420907020569,0.15737450122833252,0.47556251287460327,-0.35656675696372986,0.9889993071556091,-0.21275007724761963,0.4459018409252167,-0.3657803237438202,0.9811838269233704,0.21972301602363586,0.7108365297317505,-0.3698285222053528,0.9790287613868713,-0.27787309885025024,0.7047228813171387,-0.3616037964820862,0.9701762199401855,0.2529720067977905,0.7703965306282043,-0.4251917898654938,0.9533799290657043,-0.2998427152633667,0.7591920495033264,-0.4004523456096649,0.9426498413085938,0.20519311726093292,0.7715082168579102,-0.4481046497821808,0.9577768445014954,-0.26397427916526794,0.7677098512649536,-0.4185062348842621,0.9481183290481567,0.20513223111629486,0.7284126877784729,-0.3897915482521057,0.95118248462677,-0.258688747882843,0.7240952253341675,-0.3727414011955261,0.9425718784332275,0.11462333053350449,0.011434877291321754,0.0065320935100317,0.9999170303344727,-0.11500164121389389,-0.012415237724781036,-0.004642621614038944,0.9999240040779114,0.1207408532500267,0.42185458540916443,-0.0788014680147171,0.5884341597557068,-0.1347409188747406,0.4031529724597931,-0.06626453250646591,0.5848351716995239,0.1714743971824646,0.7181708812713623,0.10678137838840485,0.7120223641395569,-0.16328823566436768,0.7238345146179199,0.11161638051271439,0.715643584728241,0.1848195642232895,0.7583733797073364,0.11817443370819092,0.5944856405258179,-0.16866187751293182,0.7708611488342285,0.12291325628757477,0.5297783017158508,0.23461608588695526,0.8199071884155273,-0.006231488659977913,0.7502410411834717,-0.19604018330574036,0.8471860289573669,-0.021367637440562248,0.7062579989433289
124,2.066666666666667,-0.012153089977800846,0.26050493121147156,-0.6142632961273193,0.9999830722808838,-0.0013429255923256278,0.2263842225074768,-0.6138980388641357,0.9999629259109497,-0.0007346354541368783,0.22584740817546844,-0.6139867305755615,0.9999659657478333,-0.0008964560693129897,0.22506208717823029,-0.6140338182449341,0.9999622702598572,-0.03359413146972656,0.2262096107006073,-0.6160759925842285,0.9999566078186035,-0.033168964087963104,0.22671489417552948,-0.6178681254386902,0.999954104423523,-0.0330217070877552,0.22569546103477478,-0.6170402765274048,0.9999397993087769,0.052813854068517685,0.18505966663360596,-0.523922324180603,0.999955952167511,-0.09894530475139618,0.1765161007642746,-0.5403392910957336,0.9999464750289917,0.010903504677116871,0.25813689827919006,-0.56820148229599,0.9999756813049316,-0.033048950135707855,0.25774046778678894,-0.5747905969619751,0.9999659657478333,0.15646210312843323,0.19592119753360748,-0.3776107132434845,0.9999111294746399,-0.18018147349357605,0.16636453568935394,-0.41502588987350464,0.9997164607048035,0.15791626274585724,0.4639201760292053,-0.3876985013484955,0.9898240566253662,-0.21680089831352234,0.4372554123401642,-0.3850511312484741,0.9826080799102783,0.21891465783119202,0.6931841969490051,-0.4326424300670624,0.9809150695800781,-0.27849021553993225,0.6955791115760803,-0.40630170702934265,0.972504198551178,0.25262653827667236,0.7531967759132385,-0.4914386570453644,0.9575186371803284,-0.2991725206375122,0.7509924173355103,-0.45635372400283813,0.9469665288925171,0.20345614850521088,0.7539260387420654,-0.5124475955963135,0.9614847302436829,-0.2633785605430603,0.7595817446708679,-0.4736693501472473,0.9519445300102234,0.2040504515171051,0.7112622857093811,-0.45107847452163696,0.955579400062561,-0.2579752802848816,0.7159528732299805,-0.4184386134147644,0.9470495581626892,0.1149800568819046,0.011142157949507236,0.006421335507184267,0.9999247193336487,-0.11527169495820999,-0.0121600441634655,-0.004529152996838093,0.9999300241470337,0.12839695811271667,0.4184453785419464,-0.08374287933111191,0.5668102502822876,-0.12987612187862396,0.40200287103652954,-0.06870866566896439,0.5544036030769348,0.1760966181755066,0.7166053652763367,0.10344818234443665,0.7075133919715881,-0.15551762282848358,0.7228295803070068,0.11423823237419128,0.7044193744659424,0.18935047090053558,0.7566187977790833,0.1144753247499466,0.586846113204956,-0.16066963970661163,0.7699260115623474,0.12598982453346252,0.5105732679367065,0.24017222225666046,0.8170719146728516,-0.013940002769231796,0.7485098838806152,-0.19120316207408905,0.8433558940887451,-0.02206946164369583,0.6981529593467712
125,2.0833333333333335,-0.011772057972848415,0.2582550644874573,-0.6124374866485596,0.9999840259552002,-0.0012054499238729477,0.22412969172000885,-0.6127737760543823,0.9999632239341736,-0.0006058631697669625,0.2235284447669983,-0.6128652095794678,0.999967098236084,-0.0007672900101169944,0.22279638051986694,-0.6129695177078247,0.9999633431434631,-0.03331863135099411,0.22355753183364868,-0.6150707006454468,0.9999566078186035,-0.03288097679615021,0.22418534755706787,-0.6168869733810425,0.9999546408653259,-0.03274764120578766,0.22315753996372223,-0.6160516738891602,0.9999390840530396,0.05336670204997063,0.18001073598861694,-0.5229952335357666,0.9999567866325378,-0.0987502858042717,0.1712132841348648,-0.5399189591407776,0.9999463558197021,0.011795809492468834,0.2549668550491333,-0.5657616853713989,0.9999768137931824,-0.0329049713909626,0.2544463276863098,-0.5724583864212036,0.9999673366546631,0.15657253563404083,0.18707731366157532,-0.3820610046386719,0.9999114274978638,-0.18015368282794952,0.15777745842933655,-0.4161045551300049,0.9996935725212097,0.15861719846725464,0.45470327138900757,-0.4084695875644684,0.9905873537063599,-0.21706950664520264,0.4279423952102661,-0.3995368778705597,0.9838715195655823,0.21822652220726013,0.6799788475036621,-0.4648459851741791,0.982573390007019,-0.27749285101890564,0.6854861378669739,-0.43791788816452026,0.9744316935539246,0.25122690200805664,0.7383139729499817,-0.5226314067840576,0.9611020684242249,-0.29863277077674866,0.7396501898765564,-0.4908056855201721,0.9504663944244385,0.20187020301818848,0.7387415766716003,-0.5421414375305176,0.9646633267402649,-0.2568584084510803,0.748304545879364,-0.5079790949821472,0.9549978971481323,0.20321476459503174,0.6976767778396606,-0.48175981640815735,0.9593678116798401,-0.2577053904533386,0.7059833407402039,-0.4502112865447998,0.9506883025169373,0.11542193591594696,0.010990201495587826,0.006192991975694895,0.9999315142631531,-0.11561916023492813,-0.012041691690683365,-0.004282460547983646,0.9999350905418396,0.1308705061674118,0.41323918104171753,-0.08715907484292984,0.5541746020317078,-0.12817037105560303,0.39947500824928284,-0.069289930164814,0.5324720740318298,0.17628368735313416,0.7156540155410767,0.09731695055961609,0.7083775997161865,-0.15448640286922455,0.7212677001953125,0.116065613925457,0.697772741317749,0.18924957513809204,0.7554247379302979,0.10788996517658234,0.5840398669242859,-0.1597897708415985,0.768264889717102,0.12794733047485352,0.49746808409690857,0.23937490582466125,0.8151566982269287,-0.021748853847384453,0.7486892342567444,-0.19208639860153198,0.8422226905822754,-0.02202415093779564,0.6931422352790833
126,2.1,-0.011642517521977425,0.2589399218559265,-0.6127215623855591,0.9999852776527405,-0.0006762439734302461,0.2231748253107071,-0.6129850149154663,0.999965250492096,-1.962856731552165e-05,0.22262516617774963,-0.613053023815155,0.9999692440032959,-0.00024088131613098085,0.2218935787677765,-0.6131442785263062,0.999965488910675,-0.03293690085411072,0.22266431152820587,-0.6153818964958191,0.9999589920043945,-0.03252948820590973,0.22331035137176514,-0.6171727776527405,0.9999575018882751,-0.032372500747442245,0.22228935360908508,-0.6163452863693237,0.9999422430992126,0.054681092500686646,0.18247132003307343,-0.5225714445114136,0.999959409236908,-0.09834341704845428,0.1736074686050415,-0.5399361252784729,0.9999498724937439,0.011989232152700424,0.2582066059112549,-0.5658721923828125,0.9999784231185913,-0.03267192840576172,0.25773271918296814,-0.572642982006073,0.9999696016311646,0.15662382543087006,0.19474709033966064,-0.3813384473323822,0.9999138712882996,-0.17989230155944824,0.16425205767154694,-0.41630253195762634,0.9996985793113708,0.15908654034137726,0.45905014872550964,-0.4019310474395752,0.9912735819816589,-0.21710091829299927,0.43539297580718994,-0.4000771641731262,0.9852460026741028,0.21862906217575073,0.6900598406791687,-0.4610169529914856,0.9841002821922302,-0.27677786350250244,0.6989762187004089,-0.43820810317993164,0.9765847325325012,0.25225844979286194,0.7503178119659424,-0.5167436003684998,0.9644445776939392,-0.2977041006088257,0.7551277279853821,-0.4881051182746887,0.954465925693512,0.20290729403495789,0.7516536712646484,-0.5381259918212891,0.9676467776298523,-0.2549531161785126,0.7650320529937744,-0.5057267546653748,0.9585630297660828,0.2038899064064026,0.7077785730361938,-0.4782143533229828,0.9629055857658386,-0.2571687698364258,0.7196131348609924,-0.4499789774417877,0.9547197818756104,0.11555483192205429,0.01094007957726717,0.0061166733503341675,0.9999380111694336,-0.1157253086566925,-0.012001990340650082,-0.004215925931930542,0.9999407529830933,0.1333160698413849,0.411013662815094,-0.11187023669481277,0.539194643497467,-0.12991030514240265,0.3976578116416931,-0.10204321891069412,0.5183926820755005,0.177395761013031,0.7149648070335388,0.08155461400747299,0.7080565094947815,-0.1506950855255127,0.7200985550880432,0.09764637798070908,0.6947118639945984,0.19011306762695312,0.7557320594787598,0.0923784002661705,0.5825674533843994,-0.15532377362251282,0.7671054601669312,0.10993552953004837,0.48972460627555847,0.2402028739452362,0.8142683506011963,-0.042732901871204376,0.7507861256599426,-0.18960867822170258,0.8400381803512573,-0.04087737947702408,0.6920534372329712
127,2.1166666666666667,-0.0072970618493855,0.2548269033432007,-0.6128919720649719,0.9999864101409912,0.0037094191648066044,0.2188435196876526,-0.6130149364471436,0.9999672174453735,0.004443810787051916,0.21828919649124146,-0.6130541563034058,0.9999711513519287,0.004144985694438219,0.21759943664073944,-0.6131259799003601,0.9999675750732422,-0.028668832033872604,0.2189263552427292,-0.6156091690063477,0.9999613761901855,-0.02827911078929901,0.21960029006004333,-0.6173784732818604,0.9999600648880005,-0.02810877189040184,0.21851426362991333,-0.6165600419044495,0.9999452829360962,0.05878881365060806,0.17713899910449982,-0.5223507285118103,0.9999618530273438,-0.09430668503046036,0.17108039557933807,-0.5400932431221008,0.9999532699584961,0.016560235992074013,0.2536074221134186,-0.5660263299942017,0.9999799728393555,-0.02856512740254402,0.2538315951824188,-0.5728980898857117,0.9999717473983765,0.15963393449783325,0.19104327261447906,-0.3806888163089752,0.9999162554740906,-0.17679999768733978,0.16490627825260162,-0.41859331727027893,0.9997043013572693,0.1625446081161499,0.45096197724342346,-0.39764565229415894,0.991857647895813,-0.21557831764221191,0.43993517756462097,-0.4040803015232086,0.9865074157714844,0.2250443547964096,0.6800128817558289,-0.4563397467136383,0.9854449033737183,-0.27406764030456543,0.7036802172660828,-0.4417501389980316,0.9785882830619812,0.25898173451423645,0.7410992383956909,-0.5096149444580078,0.9673798680305481,-0.2940045893192291,0.7613681554794312,-0.4887861907482147,0.9581854343414307,0.2099359631538391,0.7446380853652954,-0.5317241549491882,0.9702427983283997,-0.2494812160730362,0.7718015909194946,-0.5055217742919922,0.9618498086929321,0.2111344188451767,0.6981549859046936,-0.4732384979724884,0.9659798741340637,-0.2532619535923004,0.7243243455886841,-0.4525209665298462,0.9583919048309326,0.1157330870628357,0.010909540578722954,0.006040528416633606,0.999943733215332,-0.1158897802233696,-0.011973108164966106,-0.004140935372561216,0.9999457597732544,0.13044226169586182,0.410581111907959,-0.14801186323165894,0.5314053893089294,-0.1440306156873703,0.39495590329170227,-0.1475680023431778,0.5169885158538818,0.176961749792099,0.715033233165741,0.0437874011695385,0.7104325294494629,-0.14991775155067444,0.7222402095794678,0.0369446836411953,0.6985403299331665,0.18974219262599945,0.7563637495040894,0.05458565428853035,0.5807323455810547,-0.1538110077381134,0.7701933979988098,0.047774311155080795,0.48664721846580505,0.23844881355762482,0.8128467798233032,-0.07613906264305115,0.7524452805519104,-0.1882171481847763,0.8406164646148682,-0.09172308444976807,0.6927497386932373
128,2.1333333333333333,-0.0028936462476849556,0.2647474706172943,-0.6129984855651855,0.9999873638153076,0.008171400986611843,0.229293555021286,-0.6139925718307495,0.9999687075614929,0.00889439694583416,0.22872023284435272,-0.6139892935752869,0.9999726414680481,0.008609490469098091,0.22813816368579865,-0.6140411496162415,0.9999692440032959,-0.024462681263685226,0.23004554212093353,-0.6168269515037537,0.999963104724884,-0.024077648296952248,0.23085901141166687,-0.6186498999595642,0.999961793422699,-0.023899462074041367,0.22975055873394012,-0.6178964376449585,0.9999473690986633,0.06393858790397644,0.18212731182575226,-0.5266633033752441,0.9999638199806213,-0.08908817172050476,0.18077242374420166,-0.5455477833747864,0.9999560713768005,0.021702397614717484,0.2608102858066559,-0.5662636160850525,0.9999814033508301,-0.023873012512922287,0.2624017000198364,-0.5732031464576721,0.9999736547470093,0.16307400166988373,0.184870183467865,-0.3862757682800293,0.9999198913574219,-0.17554494738578796,0.16926027834415436,-0.4283958375453949,0.9997152090072632,0.17336103320121765,0.4372899532318115,-0.40555593371391296,0.9924577474594116,-0.21621109545230865,0.43862515687942505,-0.4145520031452179,0.9876925349235535,0.22945863008499146,0.6667435765266418,-0.4709877371788025,0.9867057800292969,-0.2738629877567291,0.6958014965057373,-0.45480990409851074,0.9805210828781128,0.2606405019760132,0.7283706068992615,-0.524781346321106,0.970103919506073,-0.2937145531177521,0.7529234290122986,-0.4989207684993744,0.9617937803268433,0.21145527064800262,0.732689380645752,-0.5446032881736755,0.9726260304450989,-0.24928945302963257,0.7611237168312073,-0.5161492824554443,0.9650449156761169,0.2152717262506485,0.6847851872444153,-0.48653119802474976,0.9687296748161316,-0.2530580163002014,0.7150529623031616,-0.464834600687027,0.9618908166885376,0.11596573144197464,0.010239016264677048,0.005740037187933922,0.9999487996101379,-0.11613160371780396,-0.011326590552926064,-0.003852666588500142,0.9999501705169678,0.12678290903568268,0.40590590238571167,-0.15909327566623688,0.5381988286972046,-0.15595966577529907,0.39374879002571106,-0.16304172575473785,0.5276206135749817,0.17730338871479034,0.721006453037262,0.013124428689479828,0.7261595129966736,-0.15340901911258698,0.7313178777694702,0.009334709495306015,0.7120563387870789,0.19085313379764557,0.764350414276123,0.021045846864581108,0.5922610759735107,-0.15705789625644684,0.7809421420097351,0.018287504091858864,0.49688413739204407,0.23725201189517975,0.8123506903648376,-0.11519212275743484,0.7623388171195984,-0.19388426840305328,0.8437433838844299,-0.11992388218641281,0.6996089816093445
129,2.15,-0.0016679686959832907,0.2452448606491089,-0.613132655620575,0.9999882578849792,0.00853552296757698,0.21132852137088776,-0.6141263842582703,0.9999709129333496,0.009230396710336208,0.2106618881225586,-0.614098310470581,0.9999746084213257,0.008982343599200249,0.2100108563899994,-0.6141292452812195,0.9999714493751526,-0.02379729226231575,0.21151696145534515,-0.6169949173927307,0.9999656677246094,-0.0233918484300375,0.21211929619312286,-0.6187976002693176,0.9999645352363586,-0.023209281265735626,0.2110086977481842,-0.6180422902107239,0.9999511241912842,0.06384553015232086,0.16615183651447296,-0.5267282724380493,0.9999667406082153,-0.08824752271175385,0.16209597885608673,-0.5455496311187744,0.9999596476554871,0.022783704102039337,0.24187199771404266,-0.5665229558944702,0.9999827146530151,-0.02191491797566414,0.24268198013305664,-0.5734232664108276,0.9999753832817078,0.16404315829277039,0.17626242339611053,-0.378862202167511,0.9999241828918457,-0.17486494779586792,0.1547374725341797,-0.42657193541526794,0.9997304677963257,0.18141897022724152,0.40772902965545654,-0.3662067651748657,0.9927961826324463,-0.21628594398498535,0.42354273796081543,-0.3789154589176178,0.9886793494224548,0.23024679720401764,0.6570810675621033,-0.41177818179130554,0.987653374671936,-0.2736358344554901,0.6812115907669067,-0.3938414752483368,0.9821404814720154,0.2595566511154175,0.7197396755218506,-0.45202013850212097,0.9720218181610107,-0.2935141623020172,0.7429802417755127,-0.42459532618522644,0.9646261930465698,0.21197393536567688,0.7297570109367371,-0.473084032535553,0.9743024706840515,-0.2512738108634949,0.7504422664642334,-0.4419611990451813,0.9675600528717041,0.21628186106681824,0.6759641766548157,-0.4246484041213989,0.9707176685333252,-0.2532110810279846,0.697568416595459,-0.40189653635025024,0.964605987071991,0.11596810072660446,0.010261702351272106,0.005361300893127918,0.9999533295631409,-0.11613988876342773,-0.011331028304994106,-0.0035272431559860706,0.999954104423523,0.1268632709980011,0.4018329679965973,-0.16760894656181335,0.5620163083076477,-0.17288479208946228,0.3846646845340729,-0.16673643887043,0.5585958957672119,0.1770361065864563,0.7245799899101257,-0.019443748518824577,0.7447627186775208,-0.1593698263168335,0.7301399111747742,-0.021514855325222015,0.7313679456710815,0.19063857197761536,0.7686761617660522,-0.013513337820768356,0.598308265209198,-0.16104963421821594,0.7794927954673767,-0.014115848578512669,0.513518750667572,0.21694618463516235,0.8189319968223572,-0.14927257597446442,0.7760152220726013,-0.19412541389465332,0.8452739715576172,-0.14538058638572693,0.716081440448761
130,2.1666666666666665,-0.0007951903389766812,0.23560504615306854,-0.618243932723999,0.9999892711639404,0.008811128325760365,0.20429164171218872,-0.619196355342865,0.9999735355377197,0.009489045478403568,0.20336462557315826,-0.619002103805542,0.9999768733978271,0.009259668178856373,0.2027428299188614,-0.6188327670097351,0.9999740123748779,-0.023372743278741837,0.20487745106220245,-0.6231881976127625,0.9999687075614929,-0.022984137758612633,0.20524565875530243,-0.6250265836715698,0.9999676942825317,-0.02279249206185341,0.20415428280830383,-0.6240790486335754,0.9999554753303528,0.06344529986381531,0.1647208333015442,-0.5281451344490051,0.9999698400497437,-0.08839122951030731,0.15869976580142975,-0.5487924218177795,0.9999634027481079,0.023127518594264984,0.2329167276620865,-0.570704996585846,0.9999842643737793,-0.021453995257616043,0.23384907841682434,-0.5781848430633545,0.9999775886535645,0.16402602195739746,0.1653454452753067,-0.3693145215511322,0.999930739402771,-0.17475704848766327,0.15030187368392944,-0.42398539185523987,0.9997488260269165,0.18847011029720306,0.38258096575737,-0.34211471676826477,0.9931217432022095,-0.21409617364406586,0.41868600249290466,-0.3682354688644409,0.9894753694534302,0.22993145883083344,0.6384811997413635,-0.38954490423202515,0.9884629845619202,-0.2707046866416931,0.6781815886497498,-0.39088788628578186,0.9833263158798218,0.25877636671066284,0.7014417052268982,-0.4286264181137085,0.9735475778579712,-0.2893550395965576,0.7384395003318787,-0.42464113235473633,0.966442346572876,0.2113058865070343,0.713609516620636,-0.4513619840145111,0.9757201671600342,-0.25111427903175354,0.7468500137329102,-0.4413323402404785,0.9691922068595886,0.21547257900238037,0.6567056775093079,-0.4020613729953766,0.9723746180534363,-0.25181055068969727,0.6948630213737488,-0.3993512690067291,0.9664052724838257,0.11597555130720139,0.010453428141772747,0.005289550870656967,0.9999577403068542,-0.1161542534828186,-0.01148198265582323,-0.0034938761964440346,0.9999579787254333,0.1305444836616516,0.3887229561805725,-0.20355410873889923,0.5815346837043762,-0.18140235543251038,0.3537728488445282,-0.20523473620414734,0.5834465622901917,0.1761731207370758,0.7235775589942932,-0.0511479526758194,0.7600763440132141,-0.16603180766105652,0.707497239112854,-0.04657522961497307,0.7463275194168091,0.18740974366664886,0.767749011516571,-0.04462519660592079,0.5985667705535889,-0.16754283010959625,0.7568071484565735,-0.03781667351722717,0.5260473489761353,0.1957555115222931,0.8188446760177612,-0.18358132243156433,0.7885704040527344,-0.19510437548160553,0.8249633312225342,-0.17060156166553497,0.7320387959480286
131,2.183333333333333,0.003857530653476715,0.13329486548900604,-0.6275081038475037,0.9999902844429016,0.012232550419867039,0.09908706694841385,-0.6311092376708984,0.9999759793281555,0.012903452850878239,0.09897759556770325,-0.6308767795562744,0.9999790191650391,0.012686721049249172,0.09816940128803253,-0.6304118037223816,0.9999764561653137,-0.01966480165719986,0.09838558733463287,-0.6352869868278503,0.9999715089797974,-0.019360603764653206,0.09871252626180649,-0.637320339679718,0.9999706149101257,-0.01926588825881481,0.0975036546587944,-0.6360980868339539,0.9999594688415527,0.06466449797153473,0.05012647807598114,-0.5410333275794983,0.9999727010726929,-0.08688502758741379,0.0430496521294117,-0.564240038394928,0.9999668002128601,0.026899047195911407,0.12770041823387146,-0.5811586380004883,0.9999857544898987,-0.01744423806667328,0.12750039994716644,-0.5885603427886963,0.9999797344207764,0.1650322526693344,0.05196966603398323,-0.3850623667240143,0.9999374151229858,-0.17020969092845917,0.026503443717956543,-0.4384397566318512,0.999770998954773,0.20012624561786652,0.2709464132785797,-0.3802702724933624,0.9935198426246643,-0.2176564335823059,0.2646368145942688,-0.4098527431488037,0.9900969862937927,0.22839140892028809,0.5142979025840759,-0.4473969638347626,0.9891324639320374,-0.26881635189056396,0.5165409445762634,-0.4586254954338074,0.9838235378265381,0.2548826336860657,0.5793361663818359,-0.48638367652893066,0.9748049974441528,-0.2830275297164917,0.5775498151779175,-0.4961044490337372,0.9666625261306763,0.20538616180419922,0.5862482786178589,-0.512323796749115,0.9769162535667419,-0.24472346901893616,0.5814973711967468,-0.510063648223877,0.9695141911506653,0.21287886798381805,0.532537043094635,-0.4598691463470459,0.9736027121543884,-0.2496238648891449,0.5347108244895935,-0.4665832817554474,0.966949462890625,0.11610767245292664,0.010783755220472813,0.0051848627626895905,0.9999617338180542,-0.11631927639245987,-0.011763607151806355,-0.003445235313847661,0.9999614953994751,0.13505327701568604,0.3642694056034088,-0.22880993783473969,0.6062152981758118,-0.19660326838493347,0.32625240087509155,-0.20114092528820038,0.6082373857498169,0.17105399072170258,0.6823082566261292,-0.06451841443777084,0.7719824910163879,-0.17655687034130096,0.660611093044281,-0.04051413759589195,0.7589066624641418,0.1788354218006134,0.725954532623291,-0.05737243592739105,0.5805336833000183,-0.17809180915355682,0.7078767418861389,-0.03291265293955803,0.5293567776679993,0.18202602863311768,0.7861024141311646,-0.19791704416275024,0.8002135157585144,-0.20814719796180725,0.766175389289856,-0.16479748487472534,0.7490376830101013
