Time_Seconds,FullBody:Hip_X,FullBody:Hip_Y,FullBody:Hip_Z,FullBody:Ab_X,FullBody:Ab_Y,FullBody:Ab_Z,FullBody:Chest_X,FullBody:Chest_Y,FullBody:Chest_Z,FullBody:Neck_X,FullBody:Neck_Y,FullBody:Neck_Z,FullBody:Head_X,FullBody:Head_Y,FullBody:Head_Z,FullBody:LShoulder_X,FullBody:LShoulder_Y,FullBody:LShoulder_Z,FullBody:LUArm_X,FullBody:LUArm_Y,FullBody:LUArm_Z,FullBody:LFArm_X,FullBody:LFArm_Y,FullBody:LFArm_Z,FullBody:LHand_X,FullBody:LHand_Y,FullBody:LHand_Z,FullBody:RShoulder_X,FullBody:RShoulder_Y,FullBody:RShoulder_Z,FullBody:RUArm_X,FullBody:RUArm_Y,FullBody:RUArm_Z,FullBody:RFArm_X,FullBody:RFArm_Y,FullBody:RFArm_Z,FullBody:RHand_X,FullBody:RHand_Y,FullBody:RHand_Z,FullBody:LThigh_X,FullBody:LThigh_Y,FullBody:LThigh_Z,FullBody:LShin_X,FullBody:LShin_Y,FullBody:LShin_Z,FullBody:LFoot_X,FullBody:LFoot_Y,FullBody:LFoot_Z,FullBody:RThigh_X,FullBody:RThigh_Y,FullBody:RThigh_Z,FullBody:RShin_X,FullBody:RShin_Y,FullBody:RShin_Z,FullBody:RFoot_X,FullBody:RFoot_Y,FullBody:RFoot_Z
11.666666,0,0,0,-0.000136,0.080171,0.000615,-0.000831,0.278664,0.00472,0.000754,0.493278,0.020909,-0.016194,0.638725,-0.002257,0.037976,0.42896,0.021885,0.143686,0.426804,0.007944,0.255659,0.359656,-0.235767,0.193934,0.404539,-0.463793,-0.037641,0.42965,0.020148,-0.142326,0.437781,0.001481,-0.233903,0.362383,-0.24826,-0.169399,0.369907,-0.479783,0.094662,0.000166,-0.000614,0.160823,-0.467194,0.06506,0.202715,-0.788426,0.183572,-0.094661,-0.000166,0.000613,-0.211859,-0.461956,0.012043,-0.3003,-0.793111,0.050768
11.683333,0,0,0,-3.00E-05,0.080217,0.001015,-0.000728,0.278748,0.005649,0.00017,0.492389,0.023884,-0.016684,0.636941,0.000187,0.037565,0.428972,0.024524,0.143243,0.429044,0.010184,0.257701,0.377689,-0.236202,0.197695,0.436447,-0.461521,-0.038042,0.429476,0.022333,-0.142395,0.439346,0.002673,-0.235251,0.378383,-0.250518,-0.170239,0.3984,-0.481156,0.094663,3.80E-05,-0.000196,0.16001,-0.467258,0.066739,0.201193,-0.788612,0.185167,-0.094664,-3.80E-05,0.000196,-0.208333,-0.462638,0.014203,-0.296183,-0.790874,0.073647
11.7,0,0,0,0.000157,0.080302,0.00139,-0.000367,0.278915,0.006376,-0.000144,0.491543,0.026397,-0.016891,0.635154,0.002139,0.03742,0.42907,0.026759,0.143006,0.431837,0.012012,0.25944,0.394863,-0.236015,0.198114,0.464654,-0.457802,-0.038176,0.429392,0.024178,-0.142183,0.440995,0.003649,-0.236516,0.39398,-0.251954,-0.171143,0.426292,-0.481088,0.094663,-0.000186,9.20E-05,0.159278,-0.467423,0.068142,0.199948,-0.78884,0.186577,-0.094664,0.000187,-9.20E-05,-0.206263,-0.462951,0.012768,-0.292599,-0.790738,0.076735
11.716666,0,0,0,0.000354,0.080512,0.001728,0.000148,0.279342,0.00682,-0.000201,0.491064,0.028089,-0.01693,0.633809,0.003384,0.037514,0.429459,0.028231,0.142903,0.435278,0.012975,0.261039,0.412248,-0.235934,0.197753,0.49001,-0.454494,-0.038075,0.429611,0.025468,-0.141759,0.442828,0.004289,-0.237605,0.408632,-0.252783,-0.17194,0.45204,-0.479993,0.094662,-0.00042,0.000144,0.158769,-0.467559,0.069332,0.199228,-0.789063,0.187605,-0.094663,0.00042,-0.000144,-0.205194,-0.462961,0.013163,-0.290605,-0.790787,0.078163
11.733333,0,0,0,0.000504,0.080942,0.002145,0.000521,0.280207,0.007469,-0.00033,0.490977,0.02991,-0.016905,0.632788,0.004548,0.037506,0.430268,0.029911,0.142719,0.438607,0.014602,0.262236,0.428139,-0.234496,0.197552,0.514152,-0.449529,-0.038073,0.430286,0.026872,-0.141388,0.445068,0.004936,-0.238563,0.423933,-0.253045,-0.172845,0.478628,-0.477791,0.094662,-0.000593,0.000145,0.15844,-0.467632,0.070304,0.198785,-0.789196,0.188453,-0.094662,0.000594,-0.000146,-0.204844,-0.462847,0.01396,-0.289771,-0.790659,0.079657
11.75,0,0,0,0.000586,0.081345,0.002579,0.00075,0.281019,0.008111,-0.00057,0.490956,0.031498,-0.016938,0.631916,0.005349,0.037369,0.431033,0.031444,0.142399,0.441807,0.016402,0.263282,0.442747,-0.232253,0.197004,0.535688,-0.44389,-0.038196,0.430933,0.028081,-0.141106,0.447215,0.00532,-0.239249,0.438479,-0.253009,-0.173588,0.503588,-0.474978,0.094661,-0.000683,6.70E-05,0.158105,-0.467639,0.071087,0.19836,-0.789266,0.189093,-0.094661,0.000684,-6.70E-05,-0.205063,-0.462664,0.015289,-0.289992,-0.790454,0.081096
11.766666,0,0,0,0.000707,0.081503,0.003237,0.001028,0.281343,0.009338,-0.000691,0.490566,0.033325,-0.016918,0.630756,0.006461,0.037332,0.431336,0.033298,0.142211,0.443902,0.0186,0.264257,0.455183,-0.229232,0.196657,0.553792,-0.437864,-0.038219,0.431134,0.029641,-0.140802,0.448511,0.006225,-0.240075,0.451084,-0.251808,-0.174556,0.525419,-0.470902,0.09466,-0.000817,-0.000127,0.157779,-0.467616,0.072193,0.198066,-0.789384,0.189803,-0.09466,0.000817,0.000127,-0.20582,-0.46229,0.017208,-0.290997,-0.789753,0.084314
11.783333,0,0,0,0.000658,0.08162,0.003943,0.000884,0.281591,0.010553,-0.001042,0.490202,0.035077,-0.016962,0.629707,0.007351,0.03701,0.431533,0.035091,0.14173,0.445595,0.020617,0.26559,0.467715,-0.225581,0.196697,0.571885,-0.431066,-0.038527,0.431301,0.031137,-0.140748,0.449939,0.007114,-0.240804,0.463989,-0.250248,-0.175577,0.547679,-0.466032,0.09466,-0.000756,-0.000145,0.157395,-0.467423,0.073354,0.197593,-0.78943,0.190338,-0.094661,0.000756,0.000145,-0.205864,-0.462265,0.01915,-0.290991,-0.789665,0.08662
11.8,0,0,0,0.000598,0.082048,0.004332,0.000673,0.282451,0.011404,-0.001489,0.490259,0.037116,-0.017036,0.628946,0.008423,0.03661,0.432273,0.03693,0.141175,0.447707,0.022733,0.266569,0.478688,-0.221725,0.196458,0.588262,-0.423961,-0.038918,0.431996,0.032821,-0.140909,0.451655,0.008635,-0.24258,0.475618,-0.247357,-0.178046,0.569749,-0.459005,0.094661,-0.00068,-0.000181,0.157168,-0.467266,0.074029,0.197283,-0.789305,0.190952,-0.094661,0.00068,0.00018,-0.205862,-0.462291,0.020403,-0.290985,-0.789554,0.088541
11.816666,0,0,0,0.000499,0.08183,0.004866,0.000478,0.282028,0.012397,-0.0016,0.489533,0.038599,-0.016895,0.627806,0.008965,0.036454,0.431759,0.038404,0.140851,0.448523,0.024477,0.268075,0.488139,-0.217778,0.196844,0.602178,-0.417133,-0.039062,0.431549,0.034079,-0.140626,0.452767,0.009422,-0.242854,0.486011,-0.245309,-0.179123,0.587273,-0.453889,0.094662,-0.000569,-0.000138,0.156841,-0.467062,0.074927,0.196833,-0.789277,0.191406,-0.094662,0.000569,0.000139,-0.205421,-0.462452,0.021606,-0.290223,-0.789534,0.091
11.833333,0,0,0,0.000449,0.081937,0.005307,0.00034,0.28225,0.013292,-0.001951,0.489137,0.040211,-0.016873,0.626721,0.009664,0.036129,0.4319,0.040015,0.140406,0.449771,0.026573,0.269677,0.49702,-0.213219,0.197296,0.615464,-0.40957,-0.039369,0.431666,0.035387,-0.140559,0.453757,0.009968,-0.242553,0.495425,-0.243616,-0.178326,0.602882,-0.448919,0.094662,-0.000512,-0.000102,0.156617,-0.466887,0.075873,0.196529,-0.789206,0.192094,-0.094663,0.000513,0.000103,-0.204688,-0.462632,0.022625,-0.288995,-0.789455,0.093822
